,0,1,2,3,4,5
0,Chemical shifts,FNBT,Phe-NFA,Tyr-NFA,Trp-NFA,Him-NFA
1,,,1),(2,(3),(4)
2,1H NMR,,,,,
3,C(3)-H,8.38,8.47,8.45,8.43,8.38
4,C(5)-H,7.94,7.62,7.61,7.62,7.59
5,C(6)-H,7.49,6.94,6.93,6.93,6.97
6,19F NMR,,,,,
7,C41F3,-62.638,-61.924,-61.908,61.843,-61.914
8,C(1)-F,-111.54,,,,
9,13C NMR,,,,,
10,C(1,157.29,146.69,146.73,146.74,146.72
11,C(2,137.95,130.98,130.86,130.63,129.30
12,C(3,124.05,124.97,124.93,124.75,124.66
13,C(a)a,127.62,117.47,117.36,117.06,117.10
14,C(41,122.42,123.60,123.60,123.58,123.52
15,C(5a,132.47,132.12,132.09,131.95,131.99
16,C(6),119.65,127.71,129.51,126.76,130.59
