,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Hybrid,Storage time at,Carotenoid g g-DW),Carotenoid g g-DW),Carotenoid g g-DW),,,,,,,,
1,,"4C(days,",,,,,,,,,,,
2,,followed by 3,a-car,,Zeinox,,Lut.,-car,,-crypt,Zeax,Anther,Total C
3,,months at -20C,,,,,,,,,,,
4,Hybrix 5',*0,1.610.21a,1.610.21a,5.40  0.73a,5.40  0.73a,28.332.01a,2.70  0.17 ab,2.70  0.17 ab,3.140.69,7.46  0.67ab,4.640.48ab,53.28  3.35 ab
5,,6,1.77  0.10a,1.77  0.10a,5.83  0.85 a,5.83  0.85 a,28.77  1.20a,2.88  0.15 ab,2.88  0.15 ab,3.361.08a,7.01  0.44 ab,5.09  0.43b,54.56  2.72 ab
6,,9,1.640.14a,1.640.14a,5.500.64a,5.500.64a,30.111.05,3.48  0.35 b,3.48  0.35 b,3.250.72a,7.28  0.43 ab,5.100.37b,56.23  1.78 ab
7,,12,1.88 0.2a,1.88 0.2a,6.66 ,0.98a,29.96  1.63 a,3.40  0.56b,3.40  0.56b,3.600.80a,8.24  0.61 b,3.69  0.26a,57.43  3.01 b
8,,15,1.690.15a,1.690.15a,5.221.18a,5.221.18a,26.691.14,2.38 0.09 a,2.38 0.09 a,3.030.61a,6.090.41a,3.700.24a,49.18  2.24 a
9,2-911-7,*0,2.25,0.60,3.71  0.46 ab,3.71  0.46 ab,9.450.44,7.43  0.77 a,7.43  0.77 a,6.15 0.70a,42.48  1.58 ab,3.99  0.32 a,75.462.70
10,,6,1.71,0.05,4.33  0.37b,4.33  0.37b,10.84  0.46 b,8.22  0.45 ab,8.22  0.45 ab,6.32  0.36 a,41.08 1.46 a,3.65  0.28 a,76.152.07a
11,,9,1.70,0.07,3.23  0.23 a,3.23  0.23 a,9.82  0.51 ab,8.80,0.54 ab,6.570.29,43.70  1.62 ab,3.790.35,77.28   2.60 a
12,,12,1.80,0.06,4.42  0.22 b,4.42  0.22 b,10.16  0.3 ab,9.67,0.64b,6.63  0.45 a,45.59  0.91 b,3.81 0.38 a,81.89  1.44 a
13,,15,1.65,0.08a,3.70  0.42 ab,3.70  0.42 ab,10.76  0.52b,8.96  0.47 ab,8.96  0.47 ab,6.10  0.37 a,42.45  1.46 ab,3.58  0.35 a,77.19  2.33 a
