,0,1,2,3,4
0,Cultivars,TEACassay(Mtrolox/,TEACassay(Mtrolox/,FRAP assay(mM FRAP/gfw,FRAP assay(mM FRAP/gfw
1,,100 gfw,,,
2,,Hydrophilic,Lipophilic,Hydrophilic,Lipophilic
3,Rio Grande,,,,
4,Green,2174a,94.44.2b,2.290.07a,0.5500.010c
5,Green-orange,1705b,1155ab,1.900.03b,0.9200.030b
6,Orange-red,1424c,1348a,1.570.03c,1.010.03b
7,Red-ripe,1298c,13710a,1.170.03d,1.330.03a
8,HLY 13,,,,
9,Green,3088a,1565c,2.780.07a,1.390.05c
10,Green-orange,2535b,1735b,2.670.06a,1.510.04c
11,Orange-red,2245c,2085a,2.410.08b,1.770.08b
12,Red-ripe,2085c,2195a,2.190.03c,2.460.07a
13,HLY 18,,,,
14,Green,40112a,1885d,3.410.02a,1.620.11c
15,Green-orange,3286b,2216c,3.280.07ab,1.780.10c
16,Orange-red,2929c,2599b,3.220.03bc,2.070.05b
17,Red-ripe,2717d,3099a,3.060.08c,2.720.05a
18,Lyco 2,,,,
19,Green,2505a,1393d,4.490.17a,1.070.06c
20,Green-orange,2475a,1644c,4.450.05a,1.600.03b
21,Orange-red,2218b,1946b,4.160.02a,1.760.11b
22,Red-ripe,1665c,2287a,3.650.08b,2.31 0.04a
