,0,1,2,3
0,variety,potato section,section No.,moisture%a
1,Superior,Peel A,PA 1,83.00.57
2,,Peel B,PB 2,83.5 0.14
3,,Peel C,PC3,82.3 1.2
4,Superior,Cortex A,CA1,84.60.38
5,,Cortex B,CB 2,86.20.51
6,,Cortex C,CC3,84.40.67
7,Atlantic,Cortex B,CD1,78.90.39
8,Goun,Cortex B,CD2,85.60.42
9,K1,Cortex B,CD 3,84.30.51
10,K20,Cortex B,CD 4,78.0 0.59
11,K30,Cortex B,CD 5,85.5 0.68
12,Atlantic,Whole,PW 1,79.71.01
13,Goun,Whole,PW 2,74.90.81
14,K1,Whole,PW 3,80.50.85
15,K20,Whole,PW 4,80.10.38
16,K30,Whole,PW 5,80.00.69
