,0,1,2,3,4,5
0,Sample ID,Brand,Country of origin,Package type,Form of clamsa,Iron content means(replicate valuesmg/100 g
1,A,7,Chile,Can,Minced,"0.86(0.83,0.89)"
2,B,9,USA,Can,Minced,"1.08(1.06,1.10"
3,c,1,USA,Can,Minced,"1.121.10,1.14"
4,D,9,USA,Can,Chopped,"1.221.11,1.34"
5,E,2,Vietnam,Can,Minced,"1.31 (1.22, 1.39)"
6,F,1,USA,Can,Chopped,"1.32(1.25,1.38)"
7,G,9,USA,Can,Minced,"1.37(1.37,1.37)"
8,H,1,USA,Can,Chopped,"1.44 (1.40,1.47"
9,-,1,USA,Can,Minced,"1.871.86,1.88)"
10,-,2,Vietnam,Can,Chopped,"2.43 (2.34, 2.52)"
11,K,7,Indonesia,Can,Whole baby,"12.20(11.80,12.59)"
12,L,8,Japan,Can,Baby,"13.2611.62,14.90"
13,M,2,Thailand,Pouch,Whole baby,"17.09(16.68,17.49)"
14,N,5,Thailand,Can,Babyd,"17.73(17.62,17.84)"
15,0,2,Thailand,Pouch,Whole baby,"18.14(17.73,18.55)"
16,P,2,Thailand,Pouch,Whole baby,"19.8019.38,20.21)"
17,Q,4,Thailand,Can,Whole baby,"21.42 (20.45,22.38)"
18,R,8,Thailand,Can,Baby,"23.95 (23.20, 24.70)"
19,S,4,China,Can,Babyd,"28.85 (26.15,31.55)"
20,T,2,Thailand,Pouch,Whole baby,"33.26 (32.54, 33.99)"
21,U,7,nse,Can,Whole baby,"38.81 (36.40, 41.22)"
22,V,3,Thailand,Can,Baby,"39.33(39.30,39.36)"
23,W,3,China,Can,Babyd,"46.63 (46.19,47.07)"
24,X,6,China,Can,Babyd,"53.20 (49.59, 56.81)"
25,Y,2,China,Pouch,Whole baby,"53.20 (49.59, 56.81)"
26,Z,7,China,Can,Babyd,"59.46 (55.62, 63.30)"
