,0,1,2,3,4,5,6
0,Region,mg dm-3,Fe,,Cu,Ni,Ba
1,Basalt,,,,,,
2,AR,5838,288,1.80.8,5.4,0.4,1.8
3,,,,,.2.4,0.2,0.3
4,PY,8435,4164,16.0,8.14.3,1.2,1.7
5,,,,12.3,,0.7,0.3
6,RS-BR,267 ,4113,6.510.9,8.6 2.8,0.6,1.3
7,,126,,,,0.6,0.2
8,SC-BR,128,8162,7.25.8,6.52.7,0.7,1.4
9,,121,,,,0.5,0.2
10,PR-BR,10460,8938,4.9  3.1,10.7,0.5,1.9
11,,,,,5.6,0.3,0.4
12,MS-,5132,4214,2.2 0.4,6.4 0.9,0.1,1.6
13,BR,,,,,0.0,0.3
14,Rhyolite/Rhyodacite,Rhyolite/Rhyodacite,,,,,
15,RS-BR,69 36,125,3.11.9,2.72.4,0.2,1.3
16,,,51,,,0.1,0.1
17,PR-BR,22  7,150,13.28.3,1.10.3,0.3,1.8
18,,,17,,,0.0,0.0
19,Sedimentary,,,,,,
20,SC-BR,25 12,175,9.3 3.5,1.80.5,1.2,1.4
21,,,76,,,0.6,0.2
22,PR-BR,5992,108,3.7  1.6,2.51.4,0.4,2.1 
23,,,57,,,0.4,0.6
24,MS-,265,37 6,2.5 0.7,0.9 0.2,0.1,1.3
25,BR,,,,,0.0,0.1
