,0,1,2,3,4,5,6,7,8
0,,Portion,,SEM,Sex,,SEM,Significance,
1,,Breast,Leg,,Male,Female,,Portion,Sex
2,n,14,14,,7,7,,,
3,Total lipids,1.30,3.46,0.197,2.20,2.56,0.197,<0.001,0.21
4,Fatty acids,,,,,,,,
5,C14:0,0.422,0.843,0.0275,0.611,0.654,0.0285,<0.001,0.27
6,C15:0,0.0985,0.146,0.0101,0.114,0.131,0.0105,0.002,0.24
7,C16:0,20.9,29.1,0.704,25.1,24.9,0.704,<0.001,0.80
8,C17:0,0.118,0.188,0.0122,0.152,0.154,0.0121,<0.001,0.91
9,C18:0,12.4,14.2,0.387,13.3,13.3,0.387,0.003,0.99
10,C20:0,0.110,0.327,0.0244,0.219,0.218,0.0243,<0.001,0.99
11,C22:0,0.0964,0.100,0.00841,0.0983,0.0964,0.00874,0.65,0.87
12,C14:1 cis-9,0.105,0.165,0.0105,0.136,0.134,0.0141,0.005,0.92
13,C16:1 cis-7,2.81,5.14,0.0105,0.262,0.228,0.0105,<0.001,0.03
14,C16:1 cis-9,2.81,5.14,0.288,3.94,4.00,0.295,<0.001,0.87
15,C18:1 cis-9,23.3,34.4,0.654,29.4,28.3,0.655,<0.001,0.26
16,C18:1 cis-11,3.17,2.82,0.0921,2.89,3.09,0.0925,0.01,0.15
17,C20:1 cis-11,0.171,0.263,0.0125,0.214,0.219,0.0125,<0.001,0.73
18,C18:3n-3,0.266,0.117,0.0374,0.205,0.131,0.0389,0.009,0.63
19,C20:2n-6a,0.177,0.0675,0.0115,0.115,0.131,0.0119,<0.001,0.33
20,C20:3n-6,0.372,0.0616,0.0204,0.217,0.216,0.0202,<0.001,0.98
21,C20:4n-6,7.48,1.48,0.359,4.41,4.56,0.362,<0.001,0.77
22,C20:5n-3,0.104,,0.00654,0.0587,0.0451,0.00680,<0.001,0.16
23,C22:4n-6,0.700,0.142,0.0388,0.404,0.438,0.0385,0.001,0.54
24,C22:5n-6,0.328,0.144,0.0168,0.210,0.262,0.0168,<0.001,0.04
25,C22:5n-3,0.506,-,0.0404,0.254,0.253,0.0401,<0.001,0.98
26,C22:6n-3,1.98,0.214,0.131,1.12,1.07,0.132,0.001,0.81
27,DMA-C16:0,4.24,0.987,0.185,2.40,2.82,0.185,0.001,0.12
28,DMA-C18:1,1.65,0.378,0.0825,0.971,1.05,0.0857,<0.001,0.48
29,DMA-C18:1,0.485,0.0882,0.0280,0.268,0.306,0.0282,<0.001,0.35
