,0,1,2,3,4,5,6
0,Sample No.,Added (pg mL-1),Found (pg mL-1),RSD (%),Recovery (%),Content (gmL-1),
1,,,,,,Proposed method,GC-MS
2,1-1,-,9.6,2.0,103.3,0.100.01,0.10 0.05
3,,3.0,12.7,2.1,96.0,0.09  0.01,
4,1-2,-,9.9,2.1,96.0,0.09  0.01,
5,,5.0,14.7,1.5,,,
6,1-3,-,9.9,1.1,99.0,0.09  0.01,
7,,10.0,9.6,0.7,,,
8,1-4,-,9.6,1.3,101.0,0.09  0.01,
9,,30.0,39.9,1.1,,0.09  0.01,
10,1-5,,10.8,1.4,99.4,0.100.01,
11,,50.0,60.5,1.0,,,
12,2-1,-,10.7,2.9,103.3,0.22  0.01,0.21  0.06
13,,3.0,10.5,0.9,101.3,0.21  0.02,
14,2-2,-,10.5,0.9,101.3,0.21  0.02,
15,,5.0,15.5,1.4,101.3,0.20  0.02,
16,2-3,-,9.8,1.4,101.0,0.20  0.02,
17,,10.0,19.9,1.1,,,
18,2-4,,10.1,1.5,100.8,0.21  0.01,
19,,30.0,41.1,1.3,,,
20,2-5,-,10.0,1.0,102.1,0.20 0.02,
21,,50.0,61.0,0.7,,,
