,0,1,2,3,4,5,6
0,Element,LODa,LOQb,Linear range (mg kg-1),Measurement uncertainty (%),Certified value (mg kg),Measured value(mg kg)
1,,(mgkg-1),(mgkg 1),,,,
2,Arsenic,0.0047,0.02,0.005-30,24,0.46  0.11,0.44  0.04
3,Cadmium,0.0029,0.005,0.003-30,18,0.870.07,0.92  0.08
4,Cobalt,0.004,0.01,0.004-30,16,0.63  0.10,0.58  0.07
5,Copper,0.0109,0.05,0.01-300,15,14910,152  6.4
6,Lead,0.0079,0.01,0.008-30,20,0.74  0.12,0.71  0.07
7,Mercury,0.0011,0.005,0.001-30,20,0.350.06,0.35  0.03
8,Molybdenum,0.0057,0.05,0.00630,20,3.70  0.35,3.76  0.28
9,Selenium,0.017,0.02,0.02-30,15,1.55  0.23,1.47  0.13
10,Zinc,0.0357,0.05,0.04-300,12,15711,161  6.4
