,0,1,2,3,4,5,6,7,8,9,10,11
0,Sample/no.of sub-samples,-T,-T3,-T,-T,-T3,-T3,-T,-T3,L Ts,2 T3s,-T equiv
1,RS ref 1/10,24,,tr,39,,,0.98,,63,,28
2,RS ref 2/10,22,,tr,37,-,,1.9,-,61,-,25
3,RS ref 3/10,22,,tr,42,,,1.9,,66,,26
4,RS cp/10,19,,tr,50,-,-,1.5,-,70,-,24
5,RS org/8,19,,tr,51,,,1.5,,71,,24
6,O0 ref/9,17,tr,0.27,0.89,,-c,tr,tr,18,tr,17
7,OO ex virg/10,24,tr,0.30,1.4,,-c,tr,tr,26,tr,24
8,Sun flower/10,59,0.11,2.4,1.4,,tr,0.27,tr,63,tr,60
9,Corn/2,18,0.94,1.1,44,,1.3,2.2,0.26,66,2.5,23
10,Coconut/9,0.20,3.0,tr,0.12,0.17,0.64,,0.10,0.32,3.9,1.1
11,Sesame/10,7.9,tr,0.41,36,,0.34,1.2,-C,45,0.3,12
12,Linseed/8,1.2,,tr,52,-,,0.95,,54,,6.4
13,Camelina/6,3.8,,0.09,72,,,1.5,,78,,11
14,Wheat germ/6,192,2.5,65,tr,8.2,,0.55,0.24,257,11,225
15,Walnut/1,6.6,tr,-c,39,,0.17,4.6,tr,50,0.3,11
16,Frying fat A/1,12,11,-c,6.7,1.2,15,0.15,3.6,18,31,16
17,Frying fat B/1,11,17,0.12,0.10,1.2,19,tr,4.4,12,42,17
18,Frying fat C/1,14,4.7,tr,20,0.28,7.2,0.72,1.7,35,14,17
19,Margarine D/2,13,4.1,0.17,12,-c,5.9,0.34,1.4,25,11,15
20,Margarine E/1,11,2.9,0.16,14,0.28,4.2,0.66,0.98,26,8.4,13
21,Margarine F/1,12,0.84,tr,22,,1.5,0.63,0.24,34,2.5,15
22,Rolling fat G/1,11,5.1,0.24,7.2,0.86,7.5,0.39,1.8,18,15,13
23,Rolling fat H/2,12,7.9,0.31,7.2,0.97,11,0.28,2.3,20,22,15
24,Butter oil/2,2.0,0.15,tr,tr,tr,tr,,tr,2.0,0.2,2.0
