,0,1,2,3,4
0,Month,Methylcobalamin,Hydroxocobalamin,Other,Total
1,,,,vitamers,vitamin
2,,,,,B12
3,,g/100 g ww),g/100 g ww),(g/100 g,(g/100 g
4,,,,ww),ww)
5,January,2.08  0.61ab,6.08  0.66abcd,3.01 ,11.2
6,,,,0.67ab,0.3a
7,February,1.66  0.58ab,3.49  0.12a,4.84 ,10.0
8,,,,0.68bc,1.0a
9,March,1.12 0.43a,4.80  1.20abc,7.62 ,13.5
10,,,,1.25c,2.2b
11,April,3.112.21abc,7.58  1.49cde,4.60 ,15.3
12,,,,2.26bc,0.6bc
13,May,3.52  2.85abc,8.81  2.07de,2.95,15.3
14,,,,2.86a,0.4bc
15,June,3.59 1.32bc,6.86  1.42bcd,4.05 ,14.5
16,,,,1.47ab,0.9bc
17,July,3.35  0.47abc,5.89  1.26abc,4.24 ,13.5 
18,,,,1.3gabc,0.6b
19,August,6.77  0.80d,9.62  0.41e,2.52 ,18.9 
20,,,,0.94a,1.9d
21,September,2.54  0.92abc,5.94  0.64abc,2.77 ,11.3
22,,,,0.92a,0.3a
23,October,4.99  0.60cd,7.05  0.19cde,3.51 ,15.6 
24,,,,0.95ab,0.7c
25,November,2.76  0.08abc,4.14  0.17ab,8.28 ,15.2 
26,,,,0.25cd,1.9bc
27,December,2.86  0.33abc,5.07  0.42abc,9.26 ,17.2 
28,,,,0.46d,0.5cd
