,0,1,2,3,4,5,6,7
0,TRAIT,TRAIT,Selection,Xo,Xs,h2 %,GG,GG%
1,,,direction,,,,,
2,M100 G,M100 G,Highest value,29.93,26.97,98.73,2.92,9.76
3,Length,Length,Highest value,11.31,11.50,96.23,0.18,1.61
4,L*,L*,Lowest value,27.99,21.93,99.66,6.04,-21.57
5,a*,a*,Lowest value,6.51,1.15,99.85,5.35,-82.23
6,CT,CT,Lowest value,17:42,14:43,97.88,175.55,-16.53
7,P,,Highest value,4.14,4.04,80.27,0.09,-2.10
8,Mg,Mg,Highest value,3.03,3.03,61.40,0.00,0.13
9,Fe,Fe,Highest value,69.25,69.42,54.96,0.09,0.13
10,Zn,Zn,Highest value,30.20,31.79,85.60,1.36,4.50
11,Cu,Cu,Highest value,9.94,10.54,74.05,0.45,4.49
12,Total,Total,,,,,-187.87,-121.33
13,,gain,,,,,,
14,,,Dark-grain common bean cultivars selected,Dark-grain common bean cultivars selected,Dark-grain common bean cultivars selected,Dark-grain common bean cultivars selected,,
15,Cultivars,Cultivars,M100 G,Length,,L*,a*,CT
16,Argentino,Argentino,25.32,11.29,,22.19,1.05,15:15
17,Turrialba,Turrialba,23.47,11.09,,21.91,1.19,15:02
18,Banana,Banana,34.87,13.94,,21.73,1.19,15:09
19,Vagem Roxa,Vagem Roxa,23.83,10.30,,21.83,1.07,15:15
20,Parana,Parana,27.36,10.90,,22.02,1.26,12:52
21,Cultivars,Cultivars,P,Mg,,Fe,Zn,Cu
22,Argentino,Argentino,3.92,3.23,,72.98,32.18,10.99
23,Turrialba,Turrialba,4.70,3.14,,66.38,37.49,10.25
24,Banana,Banana,3.24,2.75,,61.39,32.31,10.99
25,Vagem Roxa,Vagem Roxa,3.97,3.03,,77.21,32.16,10.35
26,Parana,Parana,4.35,3.02,,69.16,24.81,10.14
