,0,1,2,3,4,5,6,7
0,Food,Scientific name,Content (g/g wet weight),Content (g/g wet weight),,% Ubiquinol-,Sampling,Preparation
1,,,,,,10c,,
2,,,Ubiquinol-,Ubiquinone-,Total,,,
3,,,10a,10a,"CoQ1oa,b",,,
4,Spinach,Spinacia oleracea,<0.07,0.440.16,0.440.16,n.d.d,A bunche.g,Excludes core
5,Broccoli,Brassica oleracea var.,3.830.06,3.170.40,7.010.42,54.7,A bunche.g,Minced with core
6,,italica,,,,,,
7,Perilla,Perilla frutescens,0.170.03,1.910.04,2.070.04,8.1,A bunchf.g,
8,Pumpkin,Cucurbita moschata,<0.07,<0.07,n.d.,n.d.,Half a pumpkine.g,"Peeled,excludes"
9,,,,,,,,seeds
10,Mustard,Brassica rapa var.,1.300.33,0.730.04,2.03+0.32,64.0,A bunche.g,
11,spinach,peruviridis,,,,,,
12,Cauliflower,Brassica oleracea var.,4.160.83,2.460.09,6.630.89,62.8,A bunche.g,
13,,botrytis,,,,,,
14,Eggplant,Solanum melongena,<0.07,0.990.12,1.010.10,n.d.,One whole,Peeled
15,,,,,,,eggplante.g,
16,Garlic,Allium sativum,2.530.23,0.920.22,3.450.45,73.4,One clove of garlice.g,Excludes core
17,Lotus root,Nelumbo nucifera,0.740.08,0.22+0.05,0.960.08,77.2,One whole lotus,Peeled
18,,,,,,,roote.g,
19,Chinese,Brassica rapa var.glabra,2.950.07,1.540.05,4.480.04,65.7,Half a Chinese,Excludes core
20,cabbage,,,,,,cabbagee.g,
