,0,1,2,3,4,5,6,7
0,Compound Name,Abbreviation,Linear Range,Correlation Coefficient (R,LOD,LOQ,RSD (n = 6)%,
1,,,(mg/L),,(mg/L),(mg/L),,
2,,,,,,,Intra-day,Inter-day
3,Gallic acid,GA,0.05-10.31,0.9994,0.01,0.03,0.83,1.04
4,Theobromine,THB,0.09  17.42,0.9990,0.02,0.06,0.17,0.63
5,(-)-Epigallocatechin,EGC,0.06 -11.51,0.9992,0.01,0.04,0.12,0.18
6,+-Catechin,c,0.07 -13.22,0.9999,0.01,0.04,0.15,0.30
7,Caffeine,CAFF,0.06-12.12,0.9991,0.01,0.04,1.01,1.36
8,(--Epicatechin,EC,0.07 -14.62,0.9997,0.01,0.05,1.15,1.79
9,--Epigallocatechin gallate,EGCG,0.09  18.12,0.9996,0.02,0.06,1.11,1.27
10,(--Gallocatechin gallate,GCG,0.07-14.92,0.9992,0.01,0.05,0.14,0.92
11,(-)-Epicatechin gallate,ECG,0.06-11.72,0.9996,0.01,0.04,0.10,0.84
