,0,1,2,3,4
0,,,ADLL,eonnaee,
1,Foodgroups,Regular,,Low salt or,"No added salt,"
2,and types,,,salt-reduced,unsalted or salt-free
3,,Mountain Maid,Mountain Maid,,
4,,No Frills,,,
5,"Corn, whole kernels",Edgell,,,Farmland
6,canned,Fabulous,,,
7,,Farmland,,,
8,,Golden Circle,,,
9,,No Frills,,,
10,,SPC,,,
11,"Tomatoes, carned",Edgell,,,Ardmona
12,,Farmland,,,Edgell
13,,Leggos,,,Farmland
14,,,,,Goulbourn Valley
15,,,,,La Gina
16,,,,,Letona
17,Tomato sauce,Fabulous,Coles Plain Wrap,,Abundant Earth
18,,Fabulous,,,Farmland
19,,Farmland,,,Fountain
20,,Fountain,,,Rosella
21,,Heinz,,,
22,,IXL,,,
23,,No Frills,,,
24,,PMU,,,
25,,Pops,,,
26,,Rosella,,,
27,Tomato paste,Fountain,,,Campbells*
28,,Leggos,,,Coles*
29,,,,,DXL+
30,,,,,Letona*
31,,,,,No Frills+
32,Tomato juice,Berri,,,Letona
33,,Campbells,,,Farmland
34,,Fabulous,,,
35,,Farmland,,,
36,,Goulbourn Valley,Goulbourn Valley,,
37,,Heinz,,,
38,,Quelch,,,
39,Canned fish,,,,
40,Pink salmon,Ally,,,Farmland
41,,Anchor,,,
42,,Coles Plain Wrap,Coles Plain Wrap,,
43,,Farmland,,,
44,,John West,,,
45,,Paramount,,,
46,Tuna,Coles Plain Wrap,Coles Plain Wrap,,Farmland
47,,Fabulous,,,
48,,Farmland,,,
49,,Greenseas,,,
50,,John West,,,
51,,Safcol,,,
52,,Seahaven,,,
53,,Seakist,,,
