,0,1,2,3,4,5
0,,1-Kestose [0.4 %],1-Kestose [0.4 %],,1-Kestose [0.8 %],
1,T [C],RT[min],RT[min],Area [x104],RT[min],Area [x10]
2,27.5,6.200.05,6.200.05,10.11.34,6.21 0.01,13.80.99
3,25.0,6.060.15,6.060.15,9.55 0.40,6.06  0.04,13.0 0.97
4,MeanSD,6.13 0.10,6.13 0.10,9.80 0.35,6.14 0.11,13.4 0.60
5,CV [%],1.61,,3.61,1.73,4.42
6,,,1-Kestose [0.4 %],1-Kestose [0.4 %],1-Kestose [0.8%],
7,Flow rate [mL/min],Flow rate [mL/min],RT[min],Area [x10],RT [min],Area [x10]
8,0.27,,6.60  0.03,9.200.32,5.68 0.03,13.90.36
9,0.30,,6.06 0.02,8.460.34,6.060.31,15.01.45
10,Mean SD,,6.33  0.38,8.800.50,5.87 0.27,14.4 0.73
11,CV [%],,6.03,5.50,4.58,5.07
