,0,1,2,3,4,5,6,7,8,9,10
0,Genotype,Corm Part,Water-soluble (mg 100 gDW,Water-soluble (mg 100 gDW,,Insoluble (mg 100 g-DW),Insoluble (mg 100 g-DW),,Total (mg 100 gDW),Total (mg 100 gDW),
1,,,n=3,,,n=3,,,n=3,,
2,,,Mean,SE,CV (%),Mean,SE,CV (%),Mean,SE,CV (%)
3,,Lower,116.0 a,2.7,4.0,51.0 ab,5.9,19.9,167.0 a,8.4,8.7
4,VU 268,Central,86.8 b,8.0,15.9,46.8 b,4.5,16.6,133.7 b,12.5,16.1
5,,Upper,69.1 c,5.8,14.6,39.3 b,1.3,5.9,108.3 c,6.1,9.8
6,,Lower,127.0 a,2.7,3.6,50.7 ab,4.7,16.1,177.7 a,2.2,2.1
7,VU 360,Marginal,130.3 a,2.3,3.3,68.3 a,7.8,19.7,177.0 a,7.8,7.1
8,VU 360,Central,130.3 a,6.3,8.4,46.7 b,2.7,24.0,177.0 a,8.1,7.9
9,,Upper,102.7 b,4.4,7.4,48.0 b,6.7,24.0,154.3 a,10.7,12.4
10,,Lower,113.0 a,3.0,4.6,41.3 a,4.1,17.2,154.3 a,1.7,1.9
11,VU 372,Marginal,110.0 a,2.9,4.5,48.3 a,1.8,6.3,158.3 a,3.8,4.2
12,VU 372,Central,116.0 a,2.1,3.1,33.0 a,2.5,13.2,149.0 a,3.1,3.6
13,,Upper,100.7 a,5.8,10.0,37.3 a,1.8,8.2,138.0 a,4.6,5.8
14,,Lower,168.0 a,11.6,11.9,52.7 c.,2.9,9.4,220.7 a,19.9,7.7
15,VU 384,Marginal,115.3 b,5.3,8.0,104.0 a,14.6,24.4,219.3 a,18.4,14.5
16,VU 384,Central,182.0 a,2.1,2.0,47.7c.,2.9,10.3,229.7 a,4.1,3.1
17,,Upper,111.0 b,4.6,7.2,80.5 b,4.1,8.7,191.3 b,5.8,5.2
18,,Lower,185.3 a,1.8,1.6,48.7 b,5.0,17.7,234.0 a,6.1,4.5
19,VU 468,Marginal,134.0 b,2.7,3.4,75.7 a,9.3,21.2,209.7 a,8.0,6.6
20,VU 468,Central,178.0 a.,5.6,5.4,42.7 b,3.3,13.3,220.7 a,6.2,4.8
21,,Upper,128.3 a.,4.1,3.6,43.7 b,5.6,22.2,163.7 b,7.5,8.0
22,,Lower,128.3 a.,4.1,5.5,64.0 a,4.9,13.4,192.3 a,3.8,3.5
23,VU 1654,Marginal,55.5c,8.5,26.6,54.5 ab,13.7,43.5,110.0c,9.2,14.4
24,VU 1654,Central,92.1 b,1.7,3.3,50.9 ab,9.1,31.0,143.0 b,7.9,9.6
25,,Upper,47.2 c,6.5,23.8,36.8 b,4.7,22.3,149.0 b,5.5,11.4
26,,Lower,117.7 a,3.3,4.8,31.3 bc,6.4,35.3,149.0 b,7.6,8.9
27,VU 1822,Marginal,102.3 ab,2.0,3.4,120.7 a,16.4,23.5,223.0 a,18.1,14.1
28,VU 1822,Central,113.3 a,1.3,0.5,24.7 c,3.3,23.1,138.0 b,3.1,3.8
29,,Upper,92.7 b,0.7,1.2,45.3 b,5.6,21.2,138.2 b,4.9,6.2
