,0,1,2,3,4,5,6,7,8,9
0,Age groups (months),Age groups (months),,Infant formula (mg/kg bw/,Infant formula (mg/kg bw/,Baby biscuit (mg/kg bw/,Baby biscuit (mg/kg bw/,Total exposure (mg/kg bw/,Total exposure (mg/kg bw/,Toxicological contrubitionb % of ADI (p95)
1,,,,day),,day),,day),,
2,,,,MeanSD,p95,MeanSD,p95,MeanSD,p95,
3,06,Only consuming (n = 35),Only consuming (n = 35),0.07  0.02,0.19,a,a,0.07  0.02,0.19,100 (271)
4,,General (n = 90),,0.02  0.03,0.07,a,a,0.02  0.03,0.07,28.6 (100)
5,712,Only consuming (n,1=60,0.020.01,0.03,0.06  0.06,0.21,0.04  0.05,0.17,57.1 (242)
6,,General(n=117,,0.000.01,0.03,0.02  0.04,0.12,0.02  0.04,0.12,28.6 (171)
7,1324,Only consuming (n,1=34,0.010.01,0.02,0.090.31,1.19,0.06  0.27,0.11,85.7 (157
8,,General (n = 79),,0.00  0.01,0.01,0.03  0.18,0.05,0.03  0.18,0.06,42.9 (85.7)
9,2536,Only consuming (n=41),Only consuming (n=41),a,a,0.03  0.04,0.12,0.03  0.04,0.12,42.9 (171)
10,,General (n = 82),,,a,0.02  0.03,0.06,0.02  0.03,0.06,28.6 (85.7)
11,036,Only consuming (n,1=170,0.03  0.02,0.08,0.06  0.16,0.17,0.05  0.13,0.12,71.4 (171)
12,,General (n=368),,0.01  0.01,0.04,0.02  0.09,0.06,0.03  0.09,0.07,42.9 (100)
