,0,1,2
0,Variety,Genome group,Sub-genome group
1,Khai Thong Ruang,AA,Sucrier
2,Lady Finger,AA,Sucrier
3,Pisang Lemak Manis,AA,Inarnibal
4,Americanii,AAA,Cavendish
5,B38,AAA,Cavendish
6,Chinese Cavendish,AAA,Cavendish
7,E1,AAA,Cavendish
8,Eldorado,AAA,Cavendish
9,FOR-916,AAA,Cavendish
10,Grand Nain,AAA,Cavendish
11,Green-Red,AAA,Red
12,IBP 5-B,AAA,Cavendish
13,J6,AAA,Cavendish
14,Lakatan,AAA,Lakatan
15,N6,AAA,Cavendish
16,Nandi,AAA,Cavendish
17,NV1,AAA,Cavendish
18,Poyo,AAA,Cavendish
19,RSS 3,AAA,Cavendish
20,Selangor,AAA,Cavendish
21,Sordwana,AAA,Cavendish
22,T2,AAA,Cavendish
23,Williams,AAA,Cavendish
24,FHIA-18,AAAB,Pome synthetic hybrid
25,Goldfinger(FHIA-01,AAAB,Goldfinger selection
26,PK6,AAAB,Goldfinger selection
27,PK2 40,AAAB,Goldfinger selection
28,PKZ,AAAB,Goldfinger selection
29,FHIA-25,AAB,Synthetic hybrid
30,Foconah,AAB,Pome
31,Kam22,AAB,Sukali Ndizi
32,Pisang Ceylan,AAB,Mysore
33,Pome,AAB,Pome
