,0,1,2,3,4,5,6,7
0,Analyte,Accuracy (%),Precision,,MRL(gkg-1),LOQ (g:kg-1),CCaa(gkg-1),CCb(gkg-1)
1,,,Repeatability,Reproducibility,,,,
2,Extraction 1,,,,,,,
3,Chlortetracycline,91,9.6,17.3,100,29,117.9,134.9
4,Ciprofloxacin,102,9.7,17.4,100,29,122.1,144.1
5,Danofloxacin,94,7.8,14.0,200,90,248.1,294.7
6,Dihydrostreptomycin,99,8.2,14.7,500,77,565.6,630.2
7,Doxycycline,94,5.8,20.6,100,31,112.3,125.2
8,Enrofloxacin,99,5.8,10.5,200,27,132.1,264.8
9,Flumequine,98,7.8,14.0,200,17,233.1,264.8
10,Gentamycin,86,9.5,17.2,50,14,72.2,93.8
11,Kanamycin,98,9.1,16.3,100,19,112.1,125.6
12,Lincomycin,106,4.7,8.4,100,19,112.1,122.6
13,Marbofloxacin,91,11.2,20.1,150,50,177.9,205.7
14,Nalidixic acid,110,11.2,20.1,N.E.*,1.5,1.3,1.5
15,Norfloxacin,97,6.9,12.4,N.E.*,21,18.1,20.6
16,Oxytetracycline,94,7.3,13.1,500,18,109.1,116.4
17,Paromycin,104,6.5,25.2,500,94,549.1,596.7
18,Sarafloxacin,102,6.5,11.8,10,17,13.8,17.5
19,Streptomycin,101,8.1,16.5,300,44,325.1,349.1
20,Streptomycin,104,9.1,16.5,500,109,573.1,644.1
21,Tetracycline,94,8.2,14.7,100,16,114.9,129.6
22,Extraction 2,,,,,,,
23,Ampicillin,91,6.0,10.7,50,7,59.8,69.4
24,Cefalonium,104,6.1,11.0,N.E.*,4,3.7,4.7
25,Cefoperazone,84,13.1,23.6,N.E.*,15,11.1,15.5
26,Cephapirin,98,3.6,6.5,50,5,64.2,78.3
27,Cloxacillin,97,13.7,24.6,300,3,373.9,446.3
28,Erythromycin,100,9.9,17.8,200,26,332.1,362.5
29,Erythromycin,100,5.6,10.1,200,39,248.7,297.8
30,Nafcillin,96,8.1,14.6,N.E.*,8,2.56,8.7
31,Oxacillin,96,10.3,18.5,300,11,370.9,440.9
32,Penicillin-G,91,7.2,12.9,50,3,64.5,77.9
33,Penicillin-V,108,9.2,16.6,25,37,31.1,37.1
34,Tiamulin,108,7.3,13.2,100,103,138.1,172.3
35,Tilmicosin,95,11.4,20.5,N.E.*,75,3.1,10.4
36,Trimethoprim,107,3.9,7.0,50,23,63.9,77.5
37,Sulfadiazine,102,2.7,4.8,100,9,112.1,123.2
38,Sulfadimethoxine,107,1.8,3.2,100,4,121.3,141.2
39,Sulfadimidine,105,3.5,6.3,100,16,138.4,176.8
40,Sulfadoxine,92,3.0,5.4,100,8,114.2,134.9
41,Sulfamerazine,111,4.4,7.9,100,6,114.2,127.8
42,Sulfamethoxazole,89,2.1,3.8,100,3,123.2,145.6
43,Sulfamethoxypyridazine,105,3.6,6.5,100,9,128.1,155.7
44,Spiramycin,96,6.7,12.0,200,56,238.7,277.1
45,Sulfanilamide,109,5.7,10.3,100,22,111.9,124.9
46,Sulfaguanidine,109,5.8,10.4,100,22,120.7,141.9
47,Sulfaquinoxaline,95,10.5,18.9,100,9,116.7,134.1
48,Sulfathiazole,118,6.9,12.5,100,6,129.6,158.9
