,0,1,2
0,Recipe,Food item,Quantities (g)
1,,"Olive oil, extra virgin",454
2,,"Rice, white",85
3,,Semolina,100
4,,"Salt,table",30
5,,Vinegar,2
6,,"Water,tap",250
7,Chickpea balls of Sifnos,"Parsley,fresh",15
8,,"Potato, flesh, boiled (Solanum tubersum)",400
9,,Courgette (Citrullus colocynthis),155
10,,Onion (Allium cepa L.),140
11,,Spring onion (Allium cepa L.),45
12,,"Chickpeas, dried, skinned, soaked (Cicer arietinum",467
13,,"Dill, fresh (Anethum graveolens L.)",10
14,,"Olive oil,extra virgin",110
15,,"Mint, dried (Mentha spicata)",7
16,,"Egg, chicken,whole",56
17,,"Salt,table",10
18,,"Pepper, black",5
19,Fried courgette of Limnos,Courgette (Citrullus colocynthis),950
20,,"Dill, fresh (Anethum graveolens L.)",10
21,,"Flour.wheat,white, soft",80
22,,"Olive oil, extra virgin",110
23,,"Oregano, dried (Origanum spp.)",3
24,,"Salt,table",10
