,0,1,2,3,4,5,6
0,Pesticide,MEZ/,MNBA/,AMBA/,SUL/,CHD/,CMBA/
1,,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK
2,Compound,Content (SD)[g/g];CV%,Content (SD)[g/g];CV%,,,,
3,Biogenic amines,Biogenic amines,,,,,
4,NMN,132.02,12.14,13.49,123.48,66.46,113.08
5,,(4.32);,(0.43;,(0.37);,(2.71);,(2.82);,(2.46);
6,,3.2/,3.3/,2.7/,2.1/,2.4/,2.2/
7,,7.22,12.89,8.49,13.52,13.55,26.87
8,,(0.35);,(0.08);,(0.31;,(0.19);,(0.46);,(1.39);
9,,4.8,1.6,3.5,1.4,3.3,4.1
10,DA,2.37,<LOQ/,<LOD/,<LOQ/,1.77,<LOQ/
11,,(0.08);,1.11,0.83,0.80,(0.08);,<LOQ
12,,3.4/,(0.05);,(0.06);,(0.03);,3.4/,
13,,1.02,3.1,4.9,3.7,0.83,
14,,(0.07);,,,,(0.04);,
15,,4.8,,,,2.3,
16,TYR,2.77,<LOQ/,<LOQ/,<LOQ/,3.12,<LOQ/
17,,(0.12);,LOQ,<LOQ,<LOQ,(0.16);,<LOQ
18,,4.3/,,,,2.2/,
19,,<LOQ,,,,LOQ,
20,Water-soluble vitamins,Water-soluble vitamins,,,,,
21,B3,1.18,6.11,2.23,0.79,4.06,3.28
22,,(0.03);,(0.22);,(0.07);,(0.03);,(0.09);,(0.11);
23,,2.5/,3.5/,3.1/,3.8/,2.2/,3.6/
24,,0.29,6.98,0.82,0.51,4.81,1.35
25,,(0.03);,(0.18);,(0.03);,(0.02);,(0.11);,"0,04;"
26,,4.7,2.6,3.6,3.9,2.3,2.9
27,B9,3.58,4.08,2.28,2.25,4.09,0.56
28,,(0.17);,(0.18);,0.15;,(0.13);,(0.14;,(0.01);
29,,4.7,4.4/,4.7/,4.7/,3.4/,1.8/
30,,0.23,<LOQ,0.20,0.48,5.18,<LOQ
31,,(0.05);,,(0.01);,(0.01);,(0.17);,
32,,4.2,,4.5,2.0,2.9,
