,0,1,2,3,4,5,6
0,Biodegradable,Regression,R2,Af,Bf,SS,RMSE
1,plastic films,equation,,,,,
2,control,y=-5.2372x2,0.9367,1.05,1.00,0.02,3.75
3,,37.615x+,,,,,
4,,7.3471,,,,,
5,80%PGA20%,y=-10.313x,0.9132,1.08,1.00,0.04,8.91
6,PBAT,75.598x-,,,,,
7,,19.753,,,,,
8,20%PGA80%,y=-6.1943x,0.9409,1.06,1.00,0.02,4.38
9,PBAT,45.666x+,,,,,
10,,0.9636,,,,,
11,60%PGA40%,y=-7.9095x2,0.9081,1.07,1.00,0.04,6.92
12,PBAT,56.649x-2.981,,,,,
13,PBAT,y=-5.1512x2+,0.9391,1.04,1.00,0.02,3.59
14,,36.6x+9.3947,,,,,
15,PGA,y=-9.8022x2+,0.8689,1.10,1.01,0.06,10.62
16,,71.558x-,,,,,
17,,15.266,,,,,
