,0,1,2
0,Declaration,Bar of solid chocolate (%,Chocolate bar sweet (%
1,,of products),of products)
2,25 % cocoa,,0.7
3,25 % cocoa,-,2.0
4,30 % cocoa,4.1,2.0
5,32 % cocoa,0.9,0.7
6,33.1 % cocoa,-,1.4
7,34% cocoa,-,0.7
8,35% cocoa,,0.7
9,43% cocoa,4.5,0.7
10,44% cocoa,0.5,-
11,45 % cocoa,0.5,-
12,50 % cocoa,1.8,1.4
13,54% cocoa,,0.7
14,60 % cocoa,0.9,-
15,64 % cocoa,0.9,
16,65 % cocoa,0.5,-
17,70 % cocoa,,0.7
18,72 % cocoa,2.7,=
19,85 % cocoa,1.4,=
20,85 % cocoa,0.9,-
21,90 % cocoa,,5.4
22,Cream c: cocoa solids,,
23,"minimum 32 %,",,
24,white c: cocoa solids,0.5,-
25,minimum 28 %,,
26,Protein content,,
27,25 % protein,,0.7
28,26% protein,,0.7
29,30 % protein,,0.7
30,50 % protein,-,0.7
31,Fruits & Nuts,,
32,87 % fruits & nuts,,0.7
33,90 % fruits & nuts,,0.7
34,92% fruits & nuts,,0.7
35,Environmental aspects,,
36,Vegetarian,9.5,8.8
37,Vegan,3.6,8.2
38,Bio,4.1,
39,Organic,1.8,0.7
40,Eco ingredients,0.5,
41,Raw,0.5,2.7
42, Natural,,4.8
43,Other aspects,,
44,Only 3 ingredients,0.9,-
45,Lactose-free,0.5,8.2
46,Gluten-free,1.4,2.0
47, Palm oil-free,,0.7
48, Palm oil-free,,2.0
49,Vitamins,,6.8
50,Minerals,,1.4
51, Magnesium,,2.7
52,Low sugar,,2.7
53,Dietary supplement,-,0.7
54,No wheat added,,0.7
55,High fibre,,1.4
56,No preservative,,0.7
57,Inulin,,0.7
58,No word,56.4,48.3
