,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,Portion,En (%),Pro (%),,Fat %),SFA,PUFA,PUFA n-,PUFA,Chol (%),CHO,Sugars,Dietary
1,,(g),,,,,(%),n-6 (%),3 (%),(%),,(%),(%),Fibre (%)
2,DRVsa,(g),2000 kcal/,Male,Female,2035,<10%,48%,0.52.0,5-10%,<300mg,4560,<15%,die
3,,,die,63 g/,54 g/die,% En,En,En,% En,En,,% En,En,die
4,,,,die,,,,,,,,,,die
5,Fiadone,20,4,6,7,2,1,nc,nc,nc,13,1,nc,1
6,Anellini alla,453,35,40,47,15,4,1,nc,1,60,14,2,23
7,pecorara,,,,,,,,,,,,,
8,Brodo di cardone,223,6,17,19,3,2,nc,nc,nc,41,1,nc,8
9,con stracciatella,,,,,,,,,,,,,
10,e pizza rustica,,,,,,,,,,,,,
11,Pan cotto,157,7,8,9,4,1,nc,nc,nc,26,3,1,7
12,Pasta alla,621,37,63,73,7,3,1,nc,1,12,21,2,28
13,mugnaia,,,,,,,,,,,,,
14,Pasta allo sparone,242,16,28,33,7,3,1,nc,1,35,6,1,13
15,Pizza e fuje,242,22,12,14,11,2,1,nc,1,72,9,1,14
16,Spaghetti alla,300,28,45,53,10,3,1,nc,2,72,13,1,12
17,chitarra con,,,,,,,,,,,,,
18,pallottine,,,,,,,,,,,,,
19,Agnello cacio e,173.5,25,74,87,15,6,1,ne,1,94,ne,nc,nc
20,ove,,,,,,,,,,19,,,
21,Baccala' con,348,22,45,52,10,2,2,nc,2,19,6,1,15
22,patate e cipolle,,,,,,,,,,,,,
23,Brodetto alla,412,12,48,56,5,1,nc,nc,1,40,2,2,15
24,vastese,,,,,,7,,,,,,,
25,Pallotte cacio e,260,27,51,59,16,7,2,nc,2,71,5,1,12
26,ove,,,,,,,,,,,,,
27,Ciabotta,400,12,9,11,5,1,1,nc,1,0,5,2,32
28,Bocconotto,84,16,9,10,7,2,1,nc,1,31,7,5,8
29,Ferratelle,28,7,5,6,3,1,nc,nc,nc,17,3,1,1
30,Parrozzo,65,13,12,14,5,1,1,nc,1,32,6,5,10
31,Pizza doce,100,12,9,11,5,3,nc,nc,nc,46,6,4,4
