,0,1,2,3,4,5,6,7
0,,Treatments,,,,,,
1,Physico-chemical parameters,,,,,,,p value
2,,C,TAN,M1,M7,M21,LH,
3,Alcoholic strength (%vol),12.93  0.01b,12.74  0.02c,11.98  0.07e,12.21  0.1d,12.06  0.14de,13.91  0.10a,<0.001
4,Total dry extract (g/L),22.6  0.35c,22.0  0.36d,22.5  0.25cd,25.4  0.17b,25.5  0.25b,27.90.25a,<0.001
5,Reducing sugars (g/L),2.9  0.20b,2.4 0.21,2.2  0.10c,3.1  0.10b,2.9  0.06b,4.30.15a,<0.001
6,Extract without sugar (g/L),20.7  0.32d,20.6  0.21d,21.3  0.15c,23.3  0.20b,23.7  0.25b,24.6  0.35a,<0.001
7,Ash (g/L),2.81 0.06c,2.88  0.02c,3.23  0.08b,3.19  0.07b,3.29  0.15b,3.69 0.03a,<0.001
8,Total acidity (g/L),4.7  0.00e,5.0  0.10d,5.0  0.od,5.8  0.06a,5.5  0.06b,5.4  0.12c,<0.001
9,Volatile acidity g/L,0.37  0.01bc,0.45  0.00b,0.44  0.05b,0.34  0.02c,0.43  0.07b,0.60 0.06a,<0.001
10,,3.58  0.00b,3.57  0.00bc,3.54  0.03c,3.45  0.01e,3.49  0.00d,3.63  0.04a,<0.001
