,0,1,2,3,4,5,6,7,8,9,10
0,Notification basis,2002,2003,2004,2005,2006,2007,2008,2009,2010,Total
1,Border controls,0,5,9,6,17,26,23,31,9,126
2,Border rejection,,,,,,,,,6,6
3,Company's own check,0,0,1,0,0,1,0,3,1,6
4,Consumer complainta,0,3,1,2,9,4,1,0,2,22
5,People affected,0,8,6,3,24,16,2,0,4,63
6,Food poisoning,0,0,0,0,0,0,5,12,7,24
7,People affected,0,0,0,0,0,0,15,28,19,62
8,Official market control,0,12,29,13,9,18,12,15,14,122
9,Official control non-MS,,,,,,,,,2,2
10,Not attributed,7,0,0,0,0,0,0,0,0,7
11,Total,7,20,40,21,35,49,41,61,41,315
