,0,1,2,3,4,5,6,7,8
0,,ev800F870,ev800F870,ev800F870,,,,,
1,18h,,ev00,qrvbOO'O F ZEO'O,qrvbOO'O F ZEO'O,qv900'0 F ES0'0,qv900'0 F ES0'0,qv900'0 F ES0'0,280
2,11h,,02.2,qevSI0'O F 6ZO'O,qevSI0'O F 6ZO'O,qevSI0'O F 6ZO'O,,evLb'OF Ob'Z,evZ8'0+ 6
3,,,,sqev8OO0'O F 9Z0'0,sqev8OO0'O F 9Z0'0,qvS000,,uvLZ'OF L8-Z,eyZ8'0F
4,12h,,,,sqev8OO0'O F 9Z0'0,0022,,qrv8I`0 F08'Z,
5,,evb00,ev900,ev900,zqgZOO'O F ZZO'O,pvIO00Z8O0,pvIO00Z8O0,pvIO00Z8O0,
6,46,022,,12,zqgZOO'O F ZZO'O,,,,242
7,,e100,e100,e100,qgZOO'O F IZ0'0,qgZOO'O F IZ0'0,,qrvZ8'0 F ZZ'Z,qevLZ'0
8,4h,,,,qgZOO'O F IZ0'0,,,qrvZ8'0 F ZZ'Z,
9,3f,,022,svS00'O + 0I0'0,svS00'O + 0I0'0,qvZ00'0 F 9I0'0,,eg6O'OFZZ'Z,eg6O'OFZZ'Z
10,4o,,y000,sqv&OO'O F 6I0'O,sqv&OO'O F 6I0'O,v&0006I00,v&0006I00,ev&0'0 F SO'Z,20.5
11,,1.18,,2.15,1.15,,D.,,C
12,,1.18,,2.15,1.15,0,,5,23
13,,Pro,,,CRRA,,,,
