,0,1,2,3,4
0,English name,Moisture(g,Fatg,Ash(g),Protein(g)
1,,,,,Nx6.25
2,Fishes,,,,
3,Swamp eel,77.9,0.8,2.4,19.7
4,Walking catfish,76.81.4,3.00.9,1.40.0,19.01.0
5,Snakehead murrel,80.40.5,0.40.1,1.30.0,18.60.5
6,Crustacean,,,,
7,Freshwater crab,67.54.8,0.40.0,17.43.3,16.30.6
8,Mollusc,,,,
9,Small apple snail,77.92.2,0.40.1,4.00.5,13.00.9
10,Golden apple snail,83.30.9,0.10.0,3.00.3,11.60.5
11,Big apple snail,82.10.7,0.40.0,3.40.8,11.80.8
12,Amphibian,,,,
13,Chinese edible frog,78.30.5,0.80.3,3.90.4,17.30.9
14,Insect,,,,
15,Cricket,64.85.5,4.61.9,1.60.3,25.13.3
16,Fermented fish(Padek,,,,
17,Champasak market,76.41.8,0.50.1,5.80.7,3.30.4
18,Champasak village,73.54.2,0.40.1,8.11.4,7.81.6
19,Savanakhet market,77.10.2,0.60.3,5.70.6,4.60.8
20,Savanakhet village,73.8  5.2,0.70.1,10.02.5,6.80.8
