,0,1,2,3,4,5,6,7,8
0,,Central Tyrrhenian Sea (CT),Central Tyrrhenian Sea (CT),,Central Adriatic Sea(CA,Central Adriatic Sea(CA,,CT vs CA Spring,CT vs CA Autumn
1,,Spring,Autumn,t-test,Spring,Autumn,t-test,t-test,t-test
2,12:0,0.5840.531,8.193.03,*,1.820.63,16.1 2.2,***,,**
3,13:0,0.2420.191,3.191.06,*,0.7380.152,3.040.85,*,,
4,14:0,16.9 8.5,27928,***,31.00.5,24066,**,,
5,15:0,7.74  1.53,96.965.5,,12.3 3.1,83.6  40.8,,,
6,16:0,16614,1630234,***,29624,2009 717,*,,
7,17:0,8.24  2.02,75.2  40.0,,11.22.5,79.4  30.7,*,,
8,18:0,50.0  2.0,450122,**,72.05.5,487228,,,
9,19:0,2.47  0.23,12.3  8.4,,3.47  0.02,11.95.1,,,
10,20:0,1.79  0.67,18.2  7.4,*,3.61  0.12,23.28.0,,,
11,21:0,0.157 0.222,3.98  3.97,,0.299 0.423,3.322.98,,,
12,SFAb,254  23,2577467,**,433 35,29571094,,,
13,14:1 n-5,0.3720.281,4.860.90,**,0.8890.060,5.140.89,**,,
14,16:1 n-7,40.8  9.4,73776,***,10221,839  264,,,
15,18:1 n-9,57.830.1,1088230,**,17729,1603  588,*,,
16,18:1n-7,27.8  0.8,33062,**,50.4  6.2,378110,,,
17,20:1n-9,3.61  1.82,72.3  28.4,*,10.50.1,10851,,,
18,20:1 n-11,5.441.15,96.759.7,,11.31.0,10361,,*,
19,22:1n-9,0.950  0.043,11.14.4,*,1.98  0.29,16.0  8.7,,*,
20,22:1 n-11,1.37  0.43,20.514.4,,1.900.19,23.019.6,,,
21,24:1n-9,1.38  1.13,9.78  4.36,,2.71  0.32,9.622.75,*,,
22,MUFA,14045,2370440,**,35958,30851100,*,*,
23,16:2 n-4,2.950.85,24.5  9.7,*,5.300.05,34.915.4,,,
24,18:2n-6,5.531.79,54.025.3,,14.12.0,55.49.6,**,*,
25,18:3n-6,0.3260.191,16.411.3,,0.4530.230,12.89.8,,,
26,18:3n-3,0.9930.659,13.93.8,**,3.060.05,17.72.6,**,*,
27,18:4 n-3,1.600.20,34.8  13.6,*,2.601.51,31.2  10.4,*,,
28,20:2n-6,2.68  0.78,25.011.0,*,4.33  0.60,22.3 5.2,**,,
29,20:4 n-3,1.160.26,13.63.5,**,1.530.40,13.64.9,*,,
30,20:4n-6,39.90.2,12475,,49.43.4,17654,*,,
31,20:5n-3,61.212.7,522172,*,67.47.1,53789,**,,
32,22:4n-6,11.02.1,63.739.1,,11.51.4,77.237.1,,,
33,22:5n-3,22.14.9,13348,*,21.00.4,13242,*,,
34,22:6 n-3,16643,33779,*,2025,43041,**,,
35,PUFA,31626,1362465,,3837,1540250,**,,
36,n-3 PUFA,25326,1055310,*,29814,1161150,**,,
37, n-6 PUFA,59.5  0.5,284160,,79.77.1,343114,,,
38,EPA+DHA,22731,860244,*,27012,96695,***,,
