,0,1,2,3,4
0,Larvae type,Length (mm,Width (mm),Head capsule,Weight (g)
1,,,,(mm),
2,Batch 1,42.1 4.8b,16.41.5a,8.30.6a,3.91.4b
3,Batch 2,47.25.9a,17.91.1,8.6  0.5a,6.51.8
4,Batch 3,49.9 4.9a,17.61.5,8.8  0.4a,7.22.2a
5,Yellow Wild,46.46.0^,17.31.5B,8.6  0.5A,5.9  2.3^
6,Batch 1,44.7  3a,18.52.7a,8.6  0.7a,6.40.7
7,Batch 2,46.04.8,19.41.5a,9.0 0.9a,6.71.6a
8,Batch 3,42.7  6.4a,17.93.3a,"9,1  0.7a",6.81.2
9,White Wild,44.45.0A,18.62.5A,8.9  0.8A,6.61.2A
10,Batch 1,36.9 1.9a,16.80.8,7.4  0.8a,3.7 1.4b
11,Batch 2,35.53.4,17.11.4a,7.90.3a,4.81.1
12,Batch 3,36.73.8a,16.81.3,7.7  0.6a,5.01.1
13,White,36.43.1B,16.91.2B,7.70.6B,4.51.3B
