,0,1,2,3
0,Compound,Albarino wines,,
1,,ALB1,ALB2,ALB3
2,Free terpenes,,,
3,-Pinene,105.8816.67,85.765.45,85.385.22
4,-Pinene,15.407.47,13.17+3.71,11.820.63
5,Limonene,17.900.95,19.561.50,19.150.83
6,Linalool*,28.28+7.34,18.461.78,17.221.20
7,Terpinen-4-ol,28.5711.06,19.952.54,22.241.64
8,-Terpineol,8.912.17,9.763.29,8.391.45
9,Citronellol,9.413.25,6.860.38,7.241.72
10,Nerol,4.401.53,5.570.86,5.372.09
11,Geraniol,53.40+11.43,55.9210.23,60.350.94
12,Eugenol,28.1319.24,12.02+7.17,11.34+1.89
13,Bound terpenes,,,
14,-Pinene,152.7143.45,185.44+8.45,176.6023.72
15,-Pinene,n.d.,n.d.,n.d.
16,Limonene,21.924.83,21.041.43,20.53+2.76
17,Linalool,17.795.69,10.513.10,11.362.06
18,Terpinen-4-ol,8.751.70,5.032.74,5.061.73
19,-Terpineol*,26.46+20.10,9.007.67,16.2912.35
20,Citronellol,6.271.15,5.071.88,5.993.51
21,Nerol,20.70+3.04,16.81+6.51,11.283.99
22,Geraniol,56.0611.49,57.76+10.55,61.781.19
23,Eugenol,21.631.2,23.200.91,21.530.83
