,0,1,2,3,4,5,6,7,8
0,Cultivars,,Folate content (g/100 g DW),Folate content (g/100 g DW),,Folate retention (%),,Folate loss (%),
1,,,Raw materials,Soaked pulses,Water after soaking,Soaked pulses,Average,Leaching,Average
2,,Huailv50934,75.8  3.32,109  5.53,21.9  2.20,144,,16.7,
3,Mung beans,Jilv11,89.5  3.82,119  0.55,27.6  0.91,132,146,18.9,15.8
4,,Tong111411,103  6.22,165  15.7,22.3  3.12,161,,11.9,
5,, Jihong12,32.2  2.32,47.6  1.01,8.34  0.31,148,,14.9,
6,Adzuki beans,Baohong201219-1,52.4  2.28,57.1  1.73,8.51  0.24,109,128,13.0,13.7
7,,Yuhong4,75.3  4.50,95.8  1.10,14.7  0.56,127,,30.7,
8,,Liaojiang1,146  7.13,174  7.97,77.2  3.24,119,,30.7,
9,Cowpeas,Sujiang18075,246  6.31,289  2.07,97.1  6.13,117,116,25.2,27.4
10,,Pinjiang2013-2544,101  4.86,113  0.99,40.4  2.92,112,,26.3,
11,,Fengcan27,278  19.6,153  1.27,60.1  0.42,142,,16.9,
12,Faba beans,Yucan2,278  19.6,405  1.74,60.1  0.42,146,165,12.9,14.7
13,,Yuncan1375,87.8  13.7,181  5.40,30.2  2.93,206,,14.3,
14,,Ewan1,58.1  6.67,130  5.60,5.67  0.53,225,,4.17,
15,Peas,Suwan5,34.3  5.77,69.5  1.65,4.23  0.31,202,181,5.74,5.32
16,,Longwan7,128  11.5,150  5.64,9.68  2.50,117,,6.06,
17,,Pinjinyun5,34.6  5.08,39.5  0.54,4.60  0.23,114,,10.4,
18,Common beans,Xiaobailian,38.3  4.22,44.4  0.45,6.65  0.42,116,113,13.0,11.4
19,,Yidianhei,47.1  5.49,51.3  1.55,6.20  0.15,109,,10.8,
