,0,1,2,3,4,5,6
0,,Race/Ethnicity,,,Family Income (PIR)f,,
1,,NH White,NH Black,Hispanic,0-130 %,131-350%,>350%
2,,Mean Daily Intake (SE),,,Mean Daily Intake (SE),,
3,Energy,1620,1633,1575,1590,1617,1631
4,(kcal),(22),(31),(25),(19),28,(29)
5,Vegetables and Legumes,0.71,0.82,0.85,0.78,0.73,0.72
6,(cup eq),(0.03),(0.03),0.03,(0.03),(0.04),(0.04)
7,Fruits,1.10,1.04,1.20,1.05,1.09,1.25
8,(cup eq),(0.05),(0.05),5.56,(0.03),(0.04),(0.06)
9,Grains,5.71,5.74,5.56,5.63,5.64,5.84
10,(oz eq),0.13,1.63b,(0.14),(0.12),(0.15),(0.16)
11,Dairy,2.26a,1.63b,2.12a,1.99,2.18,2.21
12,(cup eq),(0.05),(0.06),(0.06),(0.06),(0.07),(0.12)
13,Protein Foods,2.96a,3.53b,3.00a,3.08,3.09,3.05
14,(oz eq),(0.10),(0.11),(0.11),(0.12),(0.11),(0.09)
15,Added sugar,13.8a,13.6,11.9b,13.1,(0.3),0.4
16,(% of total energy),(0.4),(0.4),(0.3),(0.3),(0.3),0.4
17,Saturated fat,12.4a,11.3b,12.0,11.9,12.4,12.2
18,% of total energy),(0.1),(0.2),(0.1),(0.1),(0.1),(0.2)
19,Sodium,2447,2547,2404,2437,2451,2498
20,(mg),(37),(60),(36),(33),48),(58)
