,0,1,2,3,4,5,6,7,8
0,COUNTRY,HISTAMINE,TYRAMINE,ALCOHOLIC,EXTRACT OF,REAL DEGREE,TOTAL ACIDITY,pH,REAL
1,OF ORIGIN,mg/L,mg/L,CONTENT A),ORIGINAL WORT,FERMENTATION,TA)%w/w),,EXTRACT
2,,,,%v/v,0%w/w,RIF%,,,%w/w
3,BELGIUM,1.6,30.6,5.28,12.04,68.10,0.53,3.45,4.01
4,,0.6,3.8,5.05,11.40,69.03,0.16,4.42,3.68
5,,0.7,4.1,5.09,11.47,69.09,0.17,4.37,3.70
6,,4.9,6.7,5.19,13.04,61.55,0.58,3.53,5.23
7,,4.4,18.9,5.47,12.99,65.10,0.49,3.55,4.74
8,,1.8,7.4,6.45,15.19,65.01,0.20,4.16,5.60
9,,1.7,3.1,7.88,17.94,66.42,0.26,4.07,6.42
10,,0.3,2.5,5.00,12.00,,0.13,3.93,--
11,,1.3,5.8,12.00,24.00,,,,
12,CZECHOSLOVAKIA 17.O,CZECHOSLOVAKIA 17.O,46.8,4.15,11.69,55.26,0.17,4.37,5.41
13,DENMARK,0.4,1.9,5.00,13.00,,0.15,4.33,
14,FRANCE,1.0,3.3,4.64,11.35,63.70,0.12,4.41,4.28
15,,1.0,4.7,6.35,14.65,66.44,0.22,4.15,5.18
16,,0.6,18.5,5.00,11.70,,0.26,4.32,
17,,1.6,3.8,6.50,16.70,,0.20,4.22,
18,GERMANY F.R.,0.9,2.3,4.87,11.40,66.48,0.16,4.60,3.98
19,,0.8,3.1,4.61,11.15,64.50,0.34,3.87,4.11
20,,1.0,1.8,5.12,12.22,65.00,0.23,3.85,4.46
21,,0.8,1.9,4.79,11.13,67.17,0.13,4.88,3.80
22,,0.9,7.9,4.86,11.90,63.42,0.22,4.64,4.53
23,,0.8,7.7,4.68,11.25,64.75,0.18,4.32,4.12
24,,0.9,3.1,4.74,11.46,64.41,0.30,4.25,4.24
25,,1.8,6.3,4.99,12.37,62.60,0.18,4.00,4.82
26,,1.0,1.5,5.50,12.46,68.30,0.15,4.67,4.13
27,,1.0,2.4,3.48,12.39,68.51,0.15,4.60,4.08
28,,0.8,2.1,5.41,12.46,67.28,0.15,4.71,4.26
29,,0.7,2.5,5.50,12.55,67.85,0.19,4.47,4.22
30,,0.6,2.7,5.52,12.30,69.60,0.25,4.32,3.91
31,,0.3,5.6,5.59,12.65,70.02,0.20,4.41,4.17
32,,1.4,7.0,5.35,12.57,65.88,0.21,4.51,4.48
33,,1.3,3.3,5.44,12.40,67.99,0.23,4.46,4.15
34,,0.5,14.5,5.24,12.55,64.57,0.17,4.95,4.64
35,,0.8,4.0,5.50,12.50,,0.21,4.49,
36,,0.8,2.7,5.00,13.00,,0.23,4.24,--
37,,0.7,8.4,5.00,13.00,---,0.18,4.59,--
38,,0.7,2.9,,11.70,-,0.15,4.36,-
39,,0.6,2.4,,11.00,--,0.14,4.52,
40,,0.6,2.4,5.00,11.60,---,,,
41,,2.6,6.3,12.00,33.80,---,,--,
42,HOLLAND,0.4,2.0,5.00,12.00,,0.13,4.07,
43,,0.6,3.0,4.50,11.30,,0.26,4.17,--
44,,0.7,2.5,4.90,11.90,,0.25,4.12,
45,,0.6,3.3,5.40,12.80,,0.29,4.56,
46,,0.5,2.1,0.14,6.36,3.21,0.07,4.83,6.16
47,,0.3,3.3,0.10,4.79,,0.20,4.20,
48,IRELAND,1.6,5.3,4.99,11.79,65.80,0.25,3.95,4.20
49,,0.5,3.0,5.70,12.90,,0.16,4.04,
50,,1.0,3.8,5.00,12.00,,0.22,4.02,--
