,0,1,2,3
0,,Caramote Prawn,Mantis Shrimp,Crab
1,Fatty acids(mg/100g,,,
2,C18:2n-6,6.4  1.4,5.71.1,8.22.8
3,C18:3n-6,1.00.4,1.30.1,1.20.3
4,C20:4 n-6,30.21.0,29.9 5.2,39.713.2
5,n-6 PUFA,37.61.1,37.05.6,49.016.2
6,C18:3 n-3,2.30.7,2.1  0.8,2.1 0.8
7,C18:4n-3,4.10.5,3.20.5,2.51.3
8,"C20:5 n-3,EPA",76.5  10.7a,59.98.1a,131.631.6b
9,"C22:5n-3,DPA",7.30.9,7.62.1,6.92.1
10,"C22:6 n-3,DHA",68.06.5,58.3 8.3,90.929.8
11,n-3 PUFA,158.2  18.4ab,131.019.4a,234.0  65.2b
12,MonoMe(9.5),0.80.3,0.40.2,0.40.1
13,DiMe(9.5,0.40.3,0.10.1,0.60.4
14,DiMe(11.3,0.80.1,0.60.3,0.70.1
15,DiMe(11.5,0.50.2,0.70.2,0.30.2
16,F-acids,2.50.5,1.80.2,2.00.4
17,SFA,131.517.0,123.820.2,118.5 7.8
18,MUFA,113.17.0,119.619.9,113.8  25.3
19,PUFA,202.4 18.9,175.926.7,291.6 83.0
20,EPA+DHA,144.5 17.0 ab,118.216.3 a,224.6 61.0 b
21,n-3/n-6,4.2  0.5ab,3.6  0.3a,4.8  0.4b
22,PUFA/SFA,1.50.1,1.40.1a,2.5 0.6 b
