,0,1,2,3,4
0,,Perception threshold,Perception threshold,Effects,Bibliographic references
1,,g/hL AAa,mg/L,,
2,,,40% vola,,
3,Alcohols,,,,
4,Ethanol%vol,,,,
5,Methanol,1000,4000,(,Tourliere(1977 and Orriols and Bertrand
6,,,,,(1990)
7,1-butanol,,,,
8,2-methyl 1-propanol,,,,
9,2-methyl 1-butanol,6,24,(+) Aroma/(-) low concentrations,Soufleros and Bertrand(1987) and Orriols
10,,,,,and Bertrand (1990)
11,3-methyl 1-butanol,6,24,(+) Aroma/(-) low concentrations,Soufleros and Bertrand(1987and Orriols
12,,,,,and Bertrand (1990)
13,1-hexanol,0.5,2,"0.5<+<10g/hL,->10g/hI",Tourliere (1977) and Soufleros and
14,,,,,Bertrand (1987)
15,trans-3-hexen-1-ol,,,,
16,cis-3-hexen-1-ol,,,,
17,trans-2-hexen-1-ol,,,,
18,2-phenyl-ethanol,32,125,(+)Roses aroma,Soufleros and Bertrand (1987) and De
19,,,,,Rosa and Castagner (1994)
20,Total higher,875,3500,250<+<600,Cantagrel et al. (1998)
21,alcoholsb,,,,
22,Acetaldehyde,6-7,25,(-) Sharp smell/+) fruity character,De Rosa and Castagner (1994)
23,Esters,,,,
24,Ethyl hexanoate,,,,
25,Ethyl octanoate,,,,
26,Ethyl decanoate,,,,
27,Ethyl decatetranoate,,,,
28,Isoamyl acetate,,,(+Banana-like aroma,Peynaud (1980)
29,Hexyl acetate,,,(+)Apple-like aroma,Peynaud (1980)
30,Phenyl ethyl acetate,,,(+) Rose-like aroma,Peynaud (1980)
31,Ethyl acetate,50-300,200-1200,(- Solvent or glue nuances in higher,Cortes Sandra et. al.(2002)
