,0,1,2,3,4,5,6,7,8
0,Samples,-Tocopherol (mg/,-Tocopherol (mg/,-Tocopherol (mg/,8-Tocopherol (mg/, Sesamin (mg/, Sesamolin (mg/, Sesamol (mg/,Asarinin (mg/
1,,kg),kg),kg),kg),kg),kg),kg),kg)
2,HPSO,ND,ND,704.2  4.0,ND,7161.2 ,2218.6  19.2,65.5  0.5,ND
3,,,,,,32.9,,,
4,HPSO,ND,ND,761.1  7.1,ND,6426.7 ,2087.5  0.6,52.5  0.1,ND
5,,,,,,13.6,,,
6,HPSO,ND,ND,652.9  6.7,ND,6678.0 ,2633.9  14.8,89.3  2.6,ND
7,,,,,,74.3,,,
8,HPSO,ND,ND,666.4 21.3,ND,6019.4 ,2639.2  8.5,62.9  1.7,ND
9,,,,,,34.6,,,
10,HPSO,ND,ND,672.4  5.3,ND,6897.7 ,2745.1  12.0,76.4  3.3,ND
11,,,,,,22.9,,,
12,CPSO,ND,ND,710.2  1.2,ND,8107.3 ,3737.5  6.0,ND,ND
13,,,,,,71.4,,,
14,SMSO,ND,ND,700.1  0.8,ND,7089.7 ,1979.6  2.9,78.6  0.9,ND
15,,,,,,24.9,,,
16,RSMO,ND,ND,122.4  8.5,ND,986.9  13.2,ND,ND,664.8  32.2
17,Unbleached,ND,ND,572.8  5.0,ND,5651.7 1.5,2384.3  5.0,29.0  7.8,ND
18,so,,,,,,,,
19,Bleached SO,ND,ND,562.5  18.1,ND,5277.9 ,308.7  12.9,375.9  2.6,12.5  1.0
20,,,,,,57.7,,,
21,Deodorized,ND,ND,278.6  2.2,ND,3947.8  9.8,20.3  1.0,ND,23.6  0.8
22,so,,,,,,,,
