,0,1,2,3,4,5,6,7,8
0,Sample,Physicochemical parameters,Physicochemical parameters,,,,,,
1,,pH,Free acidity,Ash,HMF(mg/kg,Nitrogen,Reducing sugars,Moisture,Aw
2,,pH,(mequiv./kg honey),g/100g honey,honey),(mg/100 g),g/100g honey,g/100 g honey,
3,1,3.40  0.0,24.66  0.16,0.08  0.0,15.71  0.2,0.26  0.00,66.77  0.12,22.30  0.00,0.7200.00
4,2,2.90  0.0,58.33  0.16,0.09  0.0,10.800.1,0.18  0.00,72.77  0.14,23.40  0.00,0.720  0.00
5,3,3.10  0.1,52.73  0.14,0.06  0.0,13.06  0.1,0.26  0.00,60.10  0.10,22.20  0.00,0.700  0.00
6,4,3.30  0.0,57.00  0.00,0.05  0.0,14.70  0.1,0.18  0.00,55.27  0.15,23.40  0.00,0.720  0.00
7,5,3.06  0.0,59.66  0.16,0.05  0.0,13.36  0.1,0.18  0.00,55.50  0.28,24.40  0.00,0.700  0.00
8,6,3.46  0.0,28.16  0.16,0.03  0.0,13.26  0.1,0.18  0.00,55.67  0.16,23.40  0.00,0.680 0.00
9,7,3.50  0.0,33.16  0.16,0.05  0.0,11.70  0.2,0.26  0.00,50.50  0.28,23.40  0.00,0.650  0.00
10,8,3.50  0.0,35.50  0.50,0.04  0.0,15.76  0.1,0.18  0.00,50.67  0.16,23.00  0.00,0.690  0.00
11,9,3.83  0.1,25.00  1.80,0.20  0.2,14.70  0.2,0.09  0.00,51.83  0.16,23.00  0.00,0.700 0.00
