,0,1,2,3,4
0,Peak no.,Compound,NS,BS,BW
1,1,Protocatechuic acid,1541.67123.12,426.9036.08,36.552.57
2,2,5-Hydroxybenzoic acid,6401.20 427.28,887.85 74.16,223.26 16.41
3,3,Catechin,"15,569.00997.84",5057.07382.21,231.3812.45
4,4,Chlorogenic acid,9571.26211.58,1190.8490.25,42.493.16
5,5,Vanillic acid,5805.23612.25,861.4458.41,18.78 1.24
6,6,Epicatechin,"10,955.64  654.52",1589.5886.35,127.3110.63
7,7,trans-p-Coumaric acid,367.7124.19,67.305.52,3.990.25
8,8,Eryodictiol-7-O-glucoside,3382.47254.11,77.885.18,10.960.87
9,9,Quercetin-3-O-rutinoside,3197.65147.55,550.7032.73,25.181.98
10,10,Quercetin-3-O-galactoside,1339.6555.74,140.1911.37,0
11,11,Quercetin-3-O-glucoside,896.4595.16,60.515.02,2.420.17
12,12,Kaempferol-3-0-rutinoside,"22,949.271050.21",4076.25281.23,276.0921.55
13,13,Naringenin-7-O-glucoside,14288.10547.81,981.61 66.12,286.9223.15
14,14,Isorhamnetin-3-O-rutinoside,"54,901.07309.94",5379.92356.27,20.821.73
15,15,Kaempferol-3-O-glucoside,"39,012.261343.08",1124.9781.53,8.780.54
16,16,Isorhamnetin-3-O-glucoside,"16,940.91638.22",895.4678.82,54.283.95
17,17,Eryodictiol,470.09  52.29,41.745.01,4.690.33
18,18,Quercetin,214.3226.17,147.43 11.38,0
19,19,Naringenin,"20,634.38987.54",1381.77101.44,14.700.94
20,20,Kaempferol,1249.9787.39,291.0017.52,0
21,21,Isorhamnetin,4551.85205.84,492.29 32.95,0
22,,Total amount,"234,240.15","25,722.70",1388.60
