,0,1,2,3,4
0,,Odor,,Odor activity value (OAV,Odor activity value (OAV
1,Aroma-active compounds,threshold,RI,SeSS,SS
2,,g/L),,SeSS,SS
3,2-Methylpropanal,1.5,820,56.3  2.9a,53.7  2.7a
4,2-Methylbutanal,4.4,925,75.2  3.2a,72.1  3.0a
5,3-Methylbutanal,1.2,930,532  31a,528  26a
6,Furfural,9562,1465,2.32  0.13a,2.080.11a
7,OAV of malty aroma,,,665.82,655.88
8,compounds,,,,
9,Ethanol,"40,000",940,376  24a,293 12b
10,3-Methyl-1-butanol,4,1215,200  8a,190  8a
11,2-Methyl-1-butanol,16,1220,16.1  0.8a,13.9  0.7b
12,OAV of alcoholic aroma,,,592.1,496.9
13,compounds,,,,
14,Ethyl acetate,"10,000",895,85.6  6.0a,64.7  4.1b
15,Ethyl propanoate,10,980,77.5 3.4a,70.1  3.7b
16,Ethyl 2-methylbutanoate,0.4,1062,976  54a,86450b
17,Ethyl 3-methylbutanoate,0.2,1085,154  8a,146 7a
18,3-Methylbutyl acetate,1.6,1130,87.6  4.9a,82.5  4.7a
19,Ethyl hexanoate,2.3,1235,10.2  0.6a,8.94  0.45b
20,Benzoic acid,3000,2420,8.530.53,8.12  0.51a
21,OAV of fruity aroma,,,1399.43,1244.36
22,compounds,,,,
23,Methyl benzoate,125,1610,8.37  0.46a,7.96  0.44a
24,Benzeneacetaldehyde,10,1625,69.6  3.6a,65.6  3.3a
25,2-Phenylethyl acetate,250,1797,3.56  0.17a,2.36  0.10a
26,(E)--Damascenone,0.1,1815,89.3  5.4a,74.3  4.6b
27,Benzyl alcohol,2546.2,1865,1.98 0.14a,1.75  0.10a
28,2-Phenylethanol,564,1900,104  5a,93.7  4.9b
29,OAV of floral aroma,,,276.81,245.67
30,compounds,,,,
31,3-Hydroxy-2-methyl-4-,5000,2000,14.4  0.9a,11.3  0.8b
32,pyrone,,,,
33,3-Methylthiopropanal,0.5,1420,896  39a,738  32b
34,5-Methylfurfural,6,1580,7.46  0.44a,6.39  0.38b
35,2-Furanmethanol,2000,1640,4.96  0.27a,4.88  0.26a
36,3-Methylthiopropanol,856.1,1710,6.95  0.38a,5.76  0.32a
37,HDMF,25,2030,144  8a,128  7b
38,HEMF,20,2090,313  19a,276  17b
39,"2,6-Dimethylpyrazine",157.6,1330,44.4  1.7a,43.0  1.6a
40,2-Ethyl-3-methylpyrazine,100,1378,26.5  1.4a,25.3  1.2a
41,"2,3,5-Trimethylpyrazine",350.1,1390,5.37  0.26a,4.93  0.25a
42,OAV of caramel-like,,,1463.04,1243.56
43,aroma compounds,,,,
44,Guaiacol,9.5,1860,64.3  3.5a,56.3  2.9b
45,4-Ethylguaiacol,10,2018,383  22a,31118b
46,4-Vinylguaiacol,12,2177,93.1  4.3b,134  6a
47,OAV of smoky aroma,,,540.4,501.3
48,compounds,,,,
49,Acetic acid,"10,000",1433,21.8  1.3b,26.5  1.5a
50,2-Methylpropanoic acid,3500,1555,10.5  0.4a,6.41  0.26b
51,Butanoic acid,173,1615,15.3 0.8a,13.6  0.8b
52,3-Methylbutanoic acid,540,1657,33.0  1.7a,25.2  1.5b
53,2-Methylbutanoic acid,225,1675,1156a,90.2  5.2b
54,Phenylacetic acid,1000,2555,18.5 1.0a,17.8  0.9a
55,OAV of sour aroma,,,214.1,179.71
56,compounds,,,,
57,1-Octen-3-ol,1.5,1470,52.3  2.6a,47.3  2.4a
58,2-(Methylthio)ethanol,200,1530,5.21  0.25a,2.98  0.13b
59,Dimethyl sulfide,17,<800,5.19  0.30a,4.96  0.28a
60,Dimethyl disulfide,9.1,1075,25.4  1.2a,21.3  1.0b
61,Dimethyl trisulfide,0.4,1373,71.4  4.4a,59.3  3.7b
62,OAV of other aroma,,,159.50,135.84
63,compounds,,,,
