,0,1,2,3,4
0,Variety,Vintage,Total,Extractable,CMI(%)
1,,,anthocyanins,anthocyanins,
2,,,(mgkg-1,mgkg1),
3,Albarello,2005,4258,38019,10.7+2.1
4,Brancellao,2005,60010,47619,20.7+2.1
5,Ferron,2005,144616,99512,31.2+2.2
6,Gran Negro,2005,106214,73018,31.31.9
7,Loureira Tinta,2005,252422,145315,42.52.1
8,Merenzao,2005,3357,31221,6.791.8
9,Mouraton,2005,1033+14,69719,32.52.6
10,Souson,2005,1732+19,117113,32.4+2.5
11,Albarello,2006,4328,30121,30.42.4
12,Brancellao,2006,4578,28920,36.82.1
13,Caino Astureses,2006,88213,63718,27.8+2.4
14,Caino da Terra,2006,788+12,47319,40.0+2.2
15,Caino Longo,2006,110314,65620,40.5+2.6
16,Caino Redondo,2006,77512,40618,47.61.8
17,Ferron,2006,158917,96116,39.52.1
18,Gran Negro,2006,100514,63518,36.82.6
19,Loureira Tinta,2006,266021,1344+14,49.51.9
20,Merenzao,2006,1914,1169,39.42.0
21,Mencia,2006,89313,50918,42.91.8
22,Mouraton,2006,82112,42719,48.02.3
23,Souson,2006,191317,96812,49.41.8
