,0,1,2,3,4,5,6
0,meat),Aged 1 week,,,Aged 8 weeks,,
1,,HiOx-MAP,,VAC,HiOx-MAP,,VAC
2,,1 day,7 days,7 days,1 day,7 days,7 days
3,Acetate,0.97  0.47a,1.57,1.160.26a,1.41,1.87 0.64d,0.93
4,,,1.56a,, 0.49de,,0.36e
5,Alanine,5.32 2.14a,5.41,6.33  0.91a,6.33,9.27  3.23d,4.28
6,,, 2.34a,,3.17de,, 1.73e
7,Anserine,8.623.86a,7.89,9.442.64a,7.57,9.04  3.31d,4.35
8,,, 3.61a,, 3.60de,, 2.02e
9,Arginine,NDa,NDa,NDa,1.16  2.59d,0.74  1.65d,NDa
10,Asparagine,0.11  0.24a,0.11,0.27  0.37a,1.08,1.29  0.85d,0.48
11,,, 0.25a,, 0.82de,, 0.66e
12,Aspartate,0.21  0.35a,1.02,0.28  0.30a,0.93,2.47  0.90d,0.51
13,,, 0.47a,,0.63de,,0.50e
14,Betaine,1.71  0.98a,1.45,1.78  0.51a,1.13  0.44d,1.64  0.83d,0.73
15,,,0.83a,,,, 0.38d
16,Carnitine,6.39  2.07a,6.48,6.22  1.31a,4.92  2.65d,5.47  2.76d,2.60
17,,, 2.36a,,,, 0.85d
18,Carnosine,11.95.4a,10.7  5.2a,13.3  4.57a,9.81,12.0  4.0d,5.60
19,,,,,5.61de,, 3.06e
20,Citrate,0.85  0.47a,1.76,0.05  0.11a,0.18,1.21  0.63e,0.10
21,,, 0.79a,, 0.25de,,0.14d
22,Creatine,45.1  18.4a,41.9,45.8  10.7a,32  14.0de,43.7  17.1d,18.9 7.9e
23,,, 19.4a,,,,
24,Creatinine,1.74 0.35a,2.05,2.68  1.61a,2.58  0.72d,3.21  0.93d,3.29
25,,,0.51a,,,, 1.02d
26,Formate,0.21  0.10a,0.26,0.22  0.09a,0.24  0.07d,0.23  0.08d,0.21
27,,, 0.12a,,,, 0.10d
28,Fumarate,0.47  0.31a,0.23,0.50  0.10a,1.07,1.63  0.57d,0.55
29,,,0.14a,,0.71de,,0.30e
30,Glucose,4.56  2.45a,4.92,5.94  1.50a,3.79,5.76  2.39d,2.23
31,,, 2.95a,, 3.09de,,1.25e
32,Glucose-1-phosphate,0.190.10a,0.14,0.18  0.05a,0.04  0.04d,0.050.05,0.01
33,,,0.09a,,,,0.03d
34,Glutamate,0.510.49,NDa,1.14 0.22a,2.01  0.76d,1.36  1.87d,1.55
35,,,,,,,0.53d
36,Glutamine,NDa,NDa,NDa,NDd,NDd,NDd
37,Glycerol,5.22  2.02a,4.75,5.87  0.80a,4.69,5.97  2.03d,3.05
38,,, 1.88a,,1.94de,, 1.22e
39,Glycine,3.47  1.86a,3.36,4.20  1.08a,4.54,6.17  2.31d,3.11
40,,, 1.62a,, 2.16de,, 1.15e
41,Guanidoacetate,0.84  0.52a,0.72,0.110.25a,0.41  0.35d,0.79  0.56d,1.55
42,,, 0.77a,,,, 0.87d
43,IMP,3.51 1.52a,2.10,2.63  0.70a,0.41  0.32d,0.08  0.05d,0.07
44,,, 0.99a,,,, 0.03d
45,Inosine,4.37  1.88a,5.53,6.13  1.41a,6.08,7.92  2.87d,3.76
46,,, 2.52a,, 3.10de,, 1.46e
47,Isoleucine,0.40  0.21a,0.59,0.73  0.17a,1.39,2.13  0.72d,1.05
48,,,0.31a,, 0.76de,, 0.45e
49,Lactate,10745a,94.9,111.0,79.0,100.0,48.6
50,,, 43.6a, 22.7a,41.2de, 34.1d, 19.0e
51,Leucine,0.99  0.49a,1.51,1.84  0.43a,3.14,4.62  1.54d,1.65
52,,, 0.80a,,1.77de,, 1.22e
53,Lysine,NDa,NDa,NDa,NDde,NDd,0.73
54,,,,,,, 1.01e
55,Mannose,4.37  3.68a,1.38,1.69  0.95a,2.22  0.83d,3.17  1.21d,1.79
56,,,1.17a,,,, 1.37d
57,Methionine,1.05 0.59a,0.85,1.13 0.22a,1.71,2.34  0.87d,1.16
58,,,0.40a,,0.88de,,0.51e
59,myo-Inositol,2.01 0.83a,1.87,2.31  0.35a,1.79,2.84  1.36d,1.12
60,,,0.84a,, 0.99de,,0.38e
61,Niacinamide,0.63  0.21a,0.59,0.76  0.12a,0.54,0.65  0.21d,0.30
62,,, 0.22a,, 0.30de,,0.13e
63,O-Acetylcarnitine,1.16 0.58a,0.53,1.51 0.33a,1.03  0.55d,1.14  0.98d,0.47
64,,,0.21a,,,,0.12d
65,Phenylalanine,0.27  0.14a,0.45,0.57  0.14a,1.04,1.56  0.52d,0.73
66,,,0.24a,, 0.60de,, 0.32e
67,sn-Glycero-3-phosphocholine,1.22  0.94a,0.87,1.70  0.78a,0.96  1.07d,1.55  0.84d,0.68
68,,,0.48,,,, 0.39d
69,Succinate,1.19,0.78,2.70  0.29b,1.16  0.71d,0.80  0.21d,1.22
70,,0.66ab,0.46,,,,0.40d
