,0,1,2,3,4,5,6,7,8,9
0,Juice (cultivar),Storage conditions,PAs,DC [%],f-EA,DC [%],p-CoumH,DC [%],Q-3-Gluc,DC [%]
1,Flair,0m,245.59  3.20,-,2.31  0.08,-,90.29  1.36c,-,18.990.01g,-
2,,"6m,4C",277.215.01,12.88,1.050.01P,54.55,82.41  2.05e,8.73,12.03  0.05,36.65
3,,"6m,20C",223.94  2.75t,8.82,0.76  0.00,67.01,64.15 1.12,28.95,13.700.11m,27.86
4,Florence,0m,381.31  6.00i,-,6.11  0.05d,-,73.89  2.77h,,22.85  0.59e,
5,,"6m,4",432.71 3.10e,113.48,5.990.10e,11.96,69.01  1.19i,6.62,14.08  0.03,38.38
6,,"6m,20",377.56  4.35i,0.98,3.52  0.00,142.39,40.26  1.24,45.51,10.980.00P,51.95
7,Honeoye,0m,212.301.18u,,6.23  0.08a,,99.72  3.09a,,28.170.11c,
8,,"6m,4C",251.530.95P,18.48,7.61  0.31b,22.15,75.25  4.16g,24.54,26.99  0.24d,4.19
9,,"6m,20",224.58  2.60s,15.78,8.380.25c,41.73,41.50  0.99m,58.38,15.890.07,43.59
10,Kimberly,0m,435.28  3.29d,,4.00  0.02h,,40.862.40n,,29.820.13a,
11,,"6m,4C",453.212.80b,4.12,3.150.13,21.25,44.18  1.64,18.82,22.78  0.06f,23.57
12,,"6m,20",452.60  2.36a,13.98,2.210.11m,44.75,90.86  2.72b,123.79,12.910.10n,56.71
13,Pandora,0m,405.111.07g,,2.21 0.15m,,28.63  0.83r,,14.040.01,
14,,"6m,4C",403.783.66,0.33,1.77 0.00n,19.91,36.04 1.33P,118.48,9.390.05s,33.12
15,,"6m,20C",449.365.12,10.92,5.20  0.21f,135.29,21.971.02,25.88,9.070.02,35.40
16,Roxana,0m,336.821.98,,3.03  0.091,,49.400.51,,28.210.31b,
17,,"6m,4C",354.21  2.90b,5.16,1.470.01,51.48,12.74  0.06u,74.21,18.04  0.07i,36.05
18,,"6m,20C",346.77  3.14l,12.95,4.38  0.108,44.55,23.38  0.52s,52.67,9.440.01,66.54
19,Rumba,0m,309.21  1.40m,,3.06 0.01k,,87.59  1.39d,,18.94  0.01h,
20,,"6m,4C",393.071.99h,27.12,4.01  0.01h,131.05,52.97  0.68k,39.52,14.73  0.06k,22.23
21,,"6m,20C",279.68  1.02n,9.55,1.47  0.00o,51.96,79.65  1.07f,9.06,9.44  0.12r,50.16
