,0,1,2,3,4
0,Element,CRM (DORM-3b),,,
1,,Detection,Analysed levels,Certifiedalevels,Precision (%
2,,limit(g/L),(mg/Kg),(mg/Kg),RSD)
3,As,0.3,6.470.48,6.90.30,5.82
4,Cd,0.2,0.290.02,0.290.02,5.18
5,Hg,0.1,0.360.07,0.380.06,8.31
6,Pb,0.1,0.350.07,0.390.05,4.26
7,Co,0.2,0.200.01,,5.41
8,Cr,0.3,1.540.51,1.890.17,3.69
9,Cu,3.3,15.01.3,15.50.63,1.83
10,Fe,8,32541,34720,6.61
11,Mn,1.1,3.060.38,(4.6,2.37
12,Mo,1.1,0.650.01,,9.62
13,Ni,0.2,1.470.35,1.280.24,6.25
14,Se,0.9,3.810.33,(3.3),5.74
15,Zn,7,48.81.8,51.33.1,2.48
