,0,1,2
0,,Diet 1,Diet 2
1,C14:0,1.97,1.83
2,C16:0,24.38,17.65
3,C16:1 n-9,0.05,0.07
4,C16:1 n-7,0.70,1.64
5,C18:0,14.69,7.11
6,C18:1 n-9,34.82,31.36
7,C18:1n-7,2.31,3.34
8,C18:2 n-6,18.00,22.87
9,C18:3 n-3,2.14,8.91
10,C18:4n-3,N.D.c,0.26
11,C20:0,0.24,0.30
12,C201 n-9,0.50,1.28
13,C20:3n-6,0.07,0.23
14,C20:4 n-6,0.13,0.19
15,C20:5n-3,N.D.c,1.03
16,C22:1 n-9,N.D.c,0.77
17,C22:1n-11,N.D.c,0.15
18,C22:5 n-3,N.D.c,0.18
19,C22:6 n-3,N.D.c,0.83
20,SFAa,41.28,26.89
21,MUFAa,38.38,38.61
22,PUFA n-6a,18.20,23.29
23,PUFA n-3a,2.14,11.21
24,n-6/n-3 ratiob,8.50,2.08
