,0,1,2,3,4,5,6
0,,,,GSH (nmoI/g,GSH (nmoI/g,,
1,Foodstuff,N value,wet weight,wet weight,dry weight,,dry weight
2,Oatmeal,3,<1,,n.d.,,
3,Cornflakes,6,<1,,n.d.,,
4,Wheat flour,6,25,1.2,25,,1.2
5,Bread (American rye),3,21+,1.5,170,,23
6,Rice (boiled 20 min at 100),3,6+,0.7,16,,2.6
7,Corn meal,7,127+,8.1,127+,,8.1
8,Orange juice (reconstituted,,,,,,
9,from concentrate),3,40+,1.7,1820+,,69
10,Peas (canned) + DTT,3,9016,9016,700+130,,700+130
11,Tomato soup + DTT,3,29,4.7,360,,65
12,5 min after heating,,,,,,
13,to 100 + DTT,3,10,1.0,110+,,20
14,Infant foods,,,,,,
15,Vegetable chicken,3,<1,,n.d.,b,
16,+DTT,3,3+,0.2,28,,0.7
17,Vegetable beef,3,,0.1,8+,,0.8
18,+ DTT,3,19,1.0,118+,,1.9
19,Apple/Cherry juice,3,<1,,n.d.,,
20,+DTT,3,12,1.3,140+,,14
21,Orange juice,3,29,5.6,320,,83
22,"Peanuts, roasted",6,,6.5,68,,6.5
23,Mushrooms,9,32,5.4,420+,,50
24,Corn oil,3,<1,,n.d.,,
