,0,1,2,3
0,,Methods,,
1,,ME,UAE,ASE
2,ASTA color value,607 14.0a,75015.4b,850  22.2c
3,Capsaicinoids,,,
4,composition,,,
5,Capsaicinl,1770  64.7a,2080 69.4b,239010.1
6,Dihydrocapsaicint,892  24.7a,106037.1b,1170  12.4c
7,Total capsaicinoids,2660  89.4a,3140105b,3560  22.5c
8,Scoville heat units,"42,800","50,500","57,200"
9,,144a,1690b,362c
10,Pungency level,highly,highly pungent,highly
11,,pungent,,pungent
12,Carotenoids composition,,,
13,Latoxanthin,96.7  2.32a,136  8.23b,18010.3c
14,Neoxanthin,81.60.840,1186.55b,148 3.90c
15,Capsorubint,690  18.8a,927  35.3b,1030 26.9c
16,Karpoxanthin,1131.85a,159  6.69b,151  7.94b
17,Violaxanthin,376  12.6a,472  17.4b,632  45.0c
18,Cucurbitachrome,111  2.83a,129  10.1a,154  10.2b
19,Capsanthin',4760  208a,6010  131b,6920  233c
20,Capsanthone,23.0  3.87a,n.d.,35.1  4.52b
21,Antheraxanthin,408  20.5a,552  15.7b,661  14.2c
22,Cis-capsanthin,334  6.79a,389  11.1a,48818.1b
23,Cucurbitaxanthin A,173  4.81a,160  6.83a,258  8.97b
24,LutienI,235  11.1a,258  6.69b,360  13.7c
25,Zeaxanthin',1430  60.2a,1820  90.5b,2320  89.5c
26,"-Cryptoxanthin-5,6",26.9  2.45a,37.2  2.17b,42.8  2.17b
27,epoxide,,,
28,Nigroxanthin,446  19.9a,563  23.9b,656  26.8c
29,9-Cis-zeaxanthin,148 11.9a,185 .7.64b,212  9.43c
30,13-Cis-zeaxanthin,234  14.3a,302  13.9b,344 10.9c
31,15-Cis-zeaxanthin,8.63  2.91a,13.5  0.950ab,20.4  7.11b
32,Cryptocapsin,1657.65a,217  8.09b,269  11.6c
33,-Cryptoxanthin,18614.8a,24012.3b,282  12.8c
34,-Carotene',293 6.51a,382 8.41b,432  17.6c
35,Cis--carotene,108 1.36a,134  3.71b,1554.70c
36,Red carotenoids,5800237a,7320  176b,8460 266c
37,Yellow carotenoidsb,4600141a,5840190b,7280194c
38,Red/yellow carotenoids,1.26,1.26,1.16
39,ratioc,0.0200b,0.0300b,0.0100a
40,% Cis-carotenoidsd,8.00  0.140b,7.78,7.74 0.100a
41,,,0.0600,
42,Unidentified carotenoids,294  3.19a,452  17.8b,590 6.52
43,Total carotenoids,"10,700","13,600344b","16,300"
44,,367a,,450c
45,Extraction yield (%)h,18.7 0.830c,16.5  0.460b,15.0 0.180a
