,0,1,2,3,4,5
0,Nutrient,Concentrationa,,USDAb,,Genotype effect
1,,Range,Mean,,,
2,Protein(g/100g),1.65.9,4.2,4.28,*,
3,Energy (Kcal/100 g),36-98,66,49,*,
4,Minerals (mg/100g),,,,,
5,K,188-873,488,491,*,
6,Ca,35-300,106,150,*,
7,Mg,20-100,44,47,*,
8,Fe,0.52.3,1.1,1.47,*,
9,Zn,0.21.6,0.7,0.56,*,
10,Mn,0.22.3,0.8,0.65,*,
11,Cu(g/100 g),2-116,55,149,*,
12,Se(g/100 g),ND-17,2.3,65,*,
13,Prebiotic carbohydrates (mg/100g),,,,,
14,Sugar alcohol,,,,,
15,Sorbitol,ND-59.8,24.5,,*,
16,Mannitol,ND-45.4,17.9,,,
17,Simple sugars,69-3348,,,,
18,Glucose,69-3348,993,-,,
19,Fructose,29-1933,545,-,,
20,Sucrose,0.4-212,39.3,-,*,
21,Hemicellulose,,,,,
22,Arabinose,ND-245,73.5,-,*,
23,Mannose,ND-703,241,,*,
24,Xylose,ND-320,59.9,-,*,
25,Total identified prebiotic carbohydrates (g/100 g),0.46.7,1.9,,,
26,Other prebiotic carbohydrates (g/100 g),5.0-8.0,5.5,,,
