,0,1,2,3
0,Sample,Acrylamide (g/kg),HMF(mg/kg),Furfural (mg/kg)
1,Cereal based,,,
2,Corn cake with cheese and basil,143  1.6,10.4  0.1,3.0  0.1
3,"Cereal,potato and soy snack",139365.2,9.4  0.2,2.5  0.1
4,Cereal sticks with sunflower seeds,106  5.5,5.8  0.0,1.4  0.0
5,Bread sticks with olive and rosemary,112 4.2,10.5  0.4,2.2  0.1
6,Crusty bread roll with seeds and quinoa,78  2.4,15.6  0.1,1.5  0.0
7,Rice and oatmeal cake,253  9.1,25.4  2.7,4.1  0.3
8,Rice and quinoa cake,191  1.6,30.3  2.5,4.5  0.2
9,Rice and seven cereals cake,178  20.6,10.5  1.2,2.5  0.2
10,Rice cake,147 10.0,14.6  0.1,2.9  0.1
11,Rice crisp with sesame,69  1.1,1.3  0.0,0.4  0.0
12,Rice and whole flax toast,52  0.4,0.4  0.0,0.4  0.0
13,Rice and rye cake,341  28.6,73.2 6.1,10.3  0.8
14,Spelt cake,594  11.2,1.8  0.2,9.8  0.6
15,Quinoa snack with tomato and basil,32  0.8,1.8  0.2,1.0  0.1
16,Root or tuber based,,,
17,Carrot chip,958 73.4,92.1  3.4,9.4  0.3
18,Parsnip chip,235  13.7,94.7  6.3,2.3  0.2
19,Sweet potato chip,265  4.6,53.2  0.5,6.4  0.2
20,Beet chip,908  32.0,27.5  0.7,3.7  0.0
21,Potato sticks with tomato,684  1.1,2.2  0.1,1.1  0.0
22,Potato sticks with carrot,125215.6,13.3  0.9,2.7  0.2
23,Potato sticks with spinach,354  6.0,1.3  0.1,nd
24,Prawn snack (with cassava flour),36  0.4,1.4  0.1,nd
25,Legumes,,,
26,Pea chip,nd,1.5  0.0,0.8  0.0
27,Mixed with cereal or potato,,,
28,Chickpea chip,401  7.5,1.2  0.1,0.9  0.1
29,Lentil chip,317  0.3,1.0  0.0,nd
30,Pea snack with cheese and dill,64  0.7,0.6  0.0,nd
31,"Chickpea, corn and rice ring",102  3.7,1.1  0.1,1.1  0.1
32,Hummus snack with basil and parsley,55  0.4,3.7  0.1,0.9  0.1
33,Lentil snack with cheese and spices,450.0,1.2  0.0,nd
34,Others,,,
35,Salty banana chip,240  20.3,3.9  0.4,1.7  0.1
36,Seaweed chip,43  1.0,1.4  0.0,nd
