,0,1,2
0,Year,Author,Applied Methodology
1,2001,Bub et al.,Human blood and urine
2,2002,Mazza et al.,Human: blood
3,2003,Frank et al.,Human blood and urine
4,,McGhie et al.,Human urine; and rats:blood and urine
5,2005,He et al.,Rats:feces
6,,Kurilich et al.,Human blood and urine
7,2006,Felgines et al.,Rats:urine
8,,Ichiyanagi et al.,Rats:urine
9,,Mullen et al.,Human blood and urine
10,,Yi et al.,In vitro cell model)
11,2008,Steinert et al.,In vitro (cell model)
12,2009,Charron et al.,Human:blood
13,,Faria et al.,In vitro cell model)
14,,Kay et al.,In vitro (cell model
15,,Tian et al.,In vitro (cell model)
16,2010,Pacheco-Palencia et al,In vitro (cell model
17,2011,Vendrame et al.,Human:intestinal microbiota
18,2012,Bornsek et al.,In vitro cell model)
19,,Fernandes et al.a,In vitro (cell model)
20,,Fernandes et al.b,In vitro (cell model)
21,2013,Padavachee et al.,In vitro cell model)
22,2014,Brown et al.,Humans: ileal fluid and urine and In vitro (cell
23,,,model)
24,,Correa-Betanzo et al.,In vitro (cell model
25,,Espley et al.,Rats:gut microbiota
26,,Faria et al.,Human: gut microbiota
27,,Ferrars et al.a,In vitro (cell model
28,,Ferrars et al.b,In vitro (cell model
29,,Kamonpatana et al.,"Human: buccal mucus,epithelial compartments"
30,,,and oral microbiota
31,,Liu et al.,In vitro (cell model
32,2015,Edwards et al.,In vitro (cell model
33,,Kamiloglu et al.,In vitro (cell model)
34,,Kuntz et al.,Humanblood and urine and cell model
35,2016,Kuntz et al.,In vitro (cell model)
36,,Warner et al.,In vitro cell model
37,,Zhang et al.,Humans: microbiota intestinal and In vitro (cell
38,,,model)
