,0,1,2,3,4,5,6,7,8,9
0,Samplea.e,Total,Total fatty acidsc,,,,Mass balanced,,,
1,,lipidb,CHCl3,HO,Residue,Sum,CHCl3,HO,Residue,Sum
2,A1 (fish meal),10.75,8.95,0.03,0.46,9.43,114.6,0.4,5.9,120.7
3,A2 (fish meal),10.67,7.97,0.03,0.52,8.52,102.0,0.4,6.7,109.1
4,B1 (cod powder,3.39,2.20,0.01,0.21,2.42,100.0,0.5,9.5,110.0
5,B2 (cod powder),3.29,1.98,0.01,0.23,35.11,90.0,0.5,10.5,101.4
6,C1 (salmon powder),37.29,33.17,0.01,0.52,35.11,95.4,0.0,1.4,96.9
7,C2 (salmon powder),37.46,33.17,0.02,0.66,33.85,91.6,0.1,1.8,93.5
8,D1 (herring roe),16.17,10.87,0.05,0.68,11.60,107.3,0.5,6.7,114.5
9,D2 (herring Roe),16.3,9.87,0.02,0.61,10.50,97.4,0.2,6.0,103.7
10,E1 (krill meal),19.46,12.95,0.20,0.61,13.77,91.3,1.4,4.3,97.1
11,E2 (krill meal),19.08,12.17,0.39,0.52,13.08,85.8,2.8,3.7,92.2
12,F1 (fish meal),7.68,4.91,0.06,0.56,5.54,95.0,1.2,10.8,101.2
13,F2 (fish meal),7.68,4.78,0.05,0.40,5.23,96.6,1.0,7.7,101.2
14,G1 (fish meal),12.81,8.62,0.05,0.58,9.25,92.8,0.6,6.5,103.7
15,G2 (fish Meal),12.77,8.28,0.05,0.50,8.83,92.8,0.6,5.6,99.0
16,H1 (krill meal),17.67,13.07,0.17,0.63,13.87,95.3,1.2,4.6,101.2
17,H2 (krill meal),17.67,11.88,0.15,0.41,12.45,86.7,1.1,3.0,90.8
