,0,1,2,3,4,5,6,7
0,Nutrient,Recommended,Tolerable,SS1,SS2,PS,HB,HP
1,,daily intake,upper daily,,,,,
2,,,intake,,,,,
3,,,,,Nutritional % (referring to the,Nutritional % (referring to the,Nutritional % (referring to the,
4,,,,,total recommended amount per,total recommended amount per,,
5,,,,day),,,,
6,Mg,420 mg,ND,16,11,11,21,24
7,K,4700 mg,ND,3,2,2,3,4
8,Ca,1300 mg,2500 mg,0.9,0.7,0.2,1,2
9,P,1250 mg,4g,11,8,8,15,19
10,Cr,35g,ND,54,22,14,17,24
11,Mo,45 g,2 mg,29,10,21,29,31
12,Zn,11mg,40mg,7,6,6,9,12
13,Cu,900g,10mg,16,17,11,43,35
14,Fe,18mg,45 mg,6,6,5,12,12
15,Mn,2.3 mg,11mg,16,36,25,69,87
