,0,1,2,3,4
0,Compounds,apple,pear,plum,grape
1,BTEX and light PAHs(HS-SPME,BTEX and light PAHs(HS-SPME,,,
2,benzene,nd,nd,nd,nd
3,toluene,2.140.16,2.49 0.18,nd,nd
4,ethybenzene,nd,<LOQ,0.150.11,LOQ
5,m/p-xylene,12.51.82,15.51.45,0.250.02,0.160.03
6,o-xylene,0.550.19,0.120.03,0.250.15,0.150.10
7,naphthalene,0.070.02,0.130.05,0.060.01,<LOQ
8,acenaphthylene,1.540.44,nd,nd,nd
9,acenaphthene,nd,nd,nd,nd
10,fluorene,1.150.22,0.200.08,nd,nd
11,Heavy PAHs (UAE/SPE),,,,
12,fluoranthene,7.843.43,5.390.24,7.012.70,5.230.21
13,pyrene,4.171.81,4.070.10,4.521.93,3.690.15
14,benz[a]anthracene,nd,LOQ,<LOQ,LOQ
15,chrysene,nd,0.400.07,0.300.24,LOQ
16,benzo[b],1.890.56,3.410.25,1.811.60,3.781.03
17,fluoranthene,,,,
18,benzo[a]pyrene,nd,nd,nd,nd
19,"indeno[1,2,3-cd]",nd,nd,nd,nd
20,pyrene,,,,
21,"dibenz[a,h]",nd,nd,nd,nd
22,anthracene,,,,
23,benzo[ghi]perylene,nd,nd,nd,nd
