,0,1,2,3,4,5,6,7,8,9,10,11
0,servingb,Weight of,Median Meansd(n,,,Median Meansdn,,Median Mean+sd(n,,Median Nean sd(n,,Median Mean sd(n
1,Frozen dinner fried,,,,,,,,,,,
2,chickenmashed pota,,,,,,,,,,,
3,"toes, cornbread and/or",,,,,,,,,,,
4,1 dimer,325,1722173033128,,7867907428,7867907428,9277,9277,03159327,03159327,72.173.010.928,72.173.010.928
5,Soups,,,,,,,,,,,
6,reconstituted w/,,,,,,,,,,,28.8 27.66.928
7,whole milk -1 cup 243,whole milk -1 cup 243,76478915628,,4464328828,4464328828,1241274327,1241274327,1291253927,1291253927,28.8 27.66.928,28.8 27.66.928
8,Beef bouillon,,,,,,,,,,,
9,1cup,,,,,7779+2328,,,,3638+1427,5.1,
10,1cup,241,87585819528,,7779+2328,7779+2328,,9327,3638+1427,3638+1427,5.1,5.21.328
11,"Vegetable beef soup,",,,,,,,,,,,
12,canned reconstitut ed,,,,,,,1819827,,,,12.912.94.928
13,,244,84583128928,,1621SS5328,1621SS5328,,1819827,47,481627},,12.912.94.928
14,"Chicken noodle soup,",,84583128928,,,1621SS5328,,1819827,,481627},,12.912.94.928
15,"canned,reconstituted",,89985018428,,,,,1313327,,34321027,9.0,8.92.728
16,w/woter1cup,241,89985018428,,44,461428,1313327,1313327,34321027,34321027,9.0,8.92.728
17,"Desserts, dairy-based",,,,,,,,,,,
18,1cup,133,104 1031728,,3273353826,3273353826,1451432527,1451432527,1421411127,1421411127,36.036.64.728,36.036.64.728
19,1average,283,2352423028,,5675765728,5675765728,3033063727,3033063727,2832783527,2832783527,9.449.08.526,9.449.08.526
20,Ice cream sandwich,283,2352423028,,,,,,,,,11.411.51.128
21,1bar,62,19(28,,1071071028,1071071028,4849+627,4849+627,5557427,5557427,11.411.51.128,11.411.51.128
22,cup,131,1428,118,2712794528,2712794528,17918S6327,17918S6327,14D147+3227,14D147+3227,19.6 20.62.828,19.6 20.62.828
23,made w/ whole milk,,,,,,,,,,,
24,from instant mix,,408 396 6928,,,254250+3828,,1271242527,,3223176727,,25.1 24.83.628
25,1/2cup,130,408 396 6928,,254250+3828,254250+3828,1271242527,1271242527,3223176727,3223176727,25.1 24.83.628,25.1 24.83.628
26,"Desserts,grain-based",,,,,,,,,,,
27,Chocolate ceke w/,,,,,,,,,,,
28,chocolate icing.,,,,,,,,,,,
29,ready-to-eet/frozen,,2772824328,,,1741693828,,33371427,,991031727,,27.828.45.528
30,1/6 of 18 oz cake,85,2772824328,,1741693828,1741693828,33371427,33371427,991031727,991031727,27.828.45.528,27.828.45.528
31,Tellow cake w/ hite,,,,,,,,,,,
32,"icing, from mix",,3173132928,,,,,591427,,1321311927,4.6,4.71.128
33,1/12 of 39 oz cake,92,3173132928,,39441128,39441128,6,591427,1321311927,1321311927,4.6,4.71.128
34,"Coffeecake,ready",,,,,,,,,,,
35,to-eat/frozen,,,,,,,,,,,15.615.52.628
36,25/823/4x11/4,72,256 2593628,,94911228,94911228,37,412127,81 791327,81 791327,15.615.52.628,15.615.52.628
37,"Doughnut, cake type,",72,256 2593628,,,94911228,,,,81 791327,,15.615.52.628
38,plain,,233 23517(28,,,,,1818327,,115115927,,8.28.11.128
39,31/4diameter,42,233 23517(28,,5557928,5557928,1818327,1818327,,115115927,8.28.11.128,8.28.11.128
40,Danish pestry/sweet,,233 23517(28,,,,,1818327,,,,
41,41/4diameter,65,2422403328,,79,821428,40,441827,68,711427,12.212.31.728,12.212.31.728
42,2cackies,21,728,71,3232526,3232526,5,6127,1919427,1919427,7.6,7.51.328
43,Chocolate cookies w/,,,,,3232526,,6127,,1919427,7.6,7.51.328
44,2 cookies,,1121111828,,,3636728,,,,1818227,,8.51.728
45,2 cookies,20,1121111828,,3636728,3636728,5,5127,,1818227,9.1,8.51.728
46,Desserts other,,,,,,,,,,,
47,heated-1/6 of,,2S4 2542728,,,,,,,,,6.51.028
48,19 1/2 cz pie,92,2S4 2542728,,6365828,6365828,10,10227,2222327,2222327,6.3,6.51.028
49,"Pumpkin pie,frozen",,2S4 2542728,,,,,10227,,,,6.51.028
50,1/6 of 32 oz pie,152,5228),449,2472452228,2472452228,96,951527,111121027,111121027,22.923.63.028,22.923.63.028
51,1oz,28,328,23,111111728,111111728,51,51727,58,57427,17.617.61.328,17.617.61.328
52,1oz,28,2028,69,74,662128,47,411227,38,349(27),5.6,5.11.528
53,5trawberry gelatin,,,,,,,411227,,349(27),5.6,5.11.528
54,1/2cup,120,692028,67,1,1128,,2127,21,231527,0.2,0.20.228
55,Sweeteners,,,,,,,,,,,
56,,12,0(28,0,,0028,,0027,0,027,0.0,0.00.028
57,1T,20,1727,IT,3,427,1,1U26},1,10(26,U.5,0.50.227)
58,Honey,21,,,,,,1027,,1027,U.5,0.50.227)
59,11,21,028,1,9,10328,,1027,1,1027,0.3,0.40.128
60,1T,18,228,,7,8228,T,1D27,1,1027,1.1,1.10.128
61,11,15,17(28,,57,59+828,,3027,5,5127,2.9,3.00.328
62,Sweetened chocoiate,15,,,,,,3027,,,,3.00.328
63,milk-1hpT,22,591027,38,1211212827,1211212827,,9526,31,32526,20.7 20.52.427,20.7 20.52.427
64,Corn oi,,,,,,,,,,,
65,1T,14,a,a,0,0028,D,0027,0,0027,0.0,0.00.02
66,1T,14,312,104,3,3228,1,1027,1,1127,0.2,0.20.1(28
67,Butter,14,772026),104,,3228,,31(27,1,3127,0.2,0.20.1(28
68,Mayonnaise,14,772026),80,3,3128,,11(27,",",3127,0.2,0.20.128
69,1t,14,443128,58,1,1128,1,11(27,2,2127,0.1,0.10.128
70,1T,15,8513212328,,2,3328,1,11(27,0,1127,0.1,0.20.228
