,0,1,2,3,4,5,6,7,8,9,10,11
0,,CV RANKs (x or y)a,,"CV RANK Product (x,y)b","CV RANK Product (x,y)b",,,,,,,
1,,,,,,10,15,20,25,30,35,40
2,0,,SHe,,8,18,23,26,27,27,27,27
3,,,SHR (%)d,,32,36,34.3,32.5,29.7,27,24.8,22.1
4,1,,SH,14,14,19,23,26,27,27,27,27
5,,,SHR%),37.8,35.0,36.5,33.8,32.1,29.7,27.0,24.8,22.1
6,2,,SH,21,21,21,24,27e,27,27,27,27
7,,,SHR (%),32.8,32.8,32.8,30.8,30.7,28.4,26.5,24.8,22.1
8,3,,SH,24,24,24,24,27,27,27,27,27
9,,,SHR (%),25.3,25.3,25.3,25.3,26.5,25.7,25.0,23.9,21.6
10,4,,SH,27,27,27,27,27,27,27,27,27
11,,,SHR (%),22.3,22.3,22.3,22.3,22.3,22.1,22.0,21.8,20.6
12,,,SH,28,28,28,28,28,28,28,28,28
13,,,SHR (%),19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.2
