,0,1,2,3,4,5,6,7,8
0,,,,,Shrimp paste,,Soy bean paste,Soy bean paste,h
1,,,Average value x,,Standard deviation (o n),Standard deviation (o n),,,
2,pH,,7.5,,,0.3,4.9,5.4,
3,NaCl,(%),17.5,,,7.0,6,-13,
4,Total amino acids,(%),12.5,,,3.8,3.5,-6.5,
5,Glutamic acid,(%),1.7,,,0.8,0.4,-1.0,
6,Total organic acids,(%),1.47,,,0.90,0.2,-1.0,
7,Acetic acid,(%),0.58,,,0.28,0.02,0.11,
8,Lactic acid,(%),0.24,,,0.19,0.05,0.45,
9,Succinic acid,(%),0.18,,,0.12,0.02-0.12,0.02-0.12,
10,Reducing sugar,(%),trace,c,,,5,-24,
11,Alcohol,(%),trace,c,,,0.1,-0.5,
