,0,1,2,3,4
0,Compound,Control,Roasted,Schaal1,Schaal7
1,,Schaal 0,,,
2,Rapeseed,,,,
3,Dimethyl sulphide,0.353,ND*,0.204,0.041
4,,0.032,,0.036,0.035
5,Dimethyl trisulfide,ND,0.013,ND,ND
6,,,0.004,,
7,Hexanal,0.106,tr**,0.106,0.180
8,,0.013,,0.011,0.051
9,(E)-Hex-2-enal,ND,ND,0.001,0.001
10,,,,0.000,0.000
11,"2,3-Butanedione",0.002,0.009,0.002,tr
12,,0.000,0.003,0.000,
13,Oct-1-en-3-one,ND,ND,ND,tr
14,Oct-1-en-3-ol,ND,ND,ND,ND
15,But-3-enenitrile,ND,0.002,ND,ND
16,,,0.000,,
17,"2,3-Diethyl-5-",ND,0.019,ND,ND
18,methylpyrazine,,0.004,,
19,Camelina,,,,
20,Dimethyl sulphide,0.381,0.879,0.403,0.357
21,,0.054,0.032,0.017,0.008
22,Dimethyl trisulfide,ND*,0.225,ND,ND
23,,,0.005,,
24,Hexanal,0.015,0.040,0.016,0.016
25,,0.001,0.001,0.000,0.007
26,E-Hex-2-enal,ND,0.003,ND,ND
27,,,0.000,,
28,2.3-Butanedione,ND,0.012,ND,0.004
29,,,0.003,,0.000
30,Oct-1-en-3-one,ND,ND,ND,ND
31,Oct-1-en-3-ol,ND,0.004,ND,ND
32,,,0.000,,
33,But-3-enenitrile,ND,ND,ND,ND
34,"2,3-Diethyl-5-",ND,ND,ND,ND
35,methylpyrazine,,,,
