,0,1,2,3,4,5
0,Time,Olive oil,Tyrosol,Hydroxytyrosol,Oleacein,Oleocanthal
1,December,B,8.5  0.7,2.8  0.1,249  21.7,203  14.8
2,December,A,4.4  0.3,0.3  0.03,108  9.9,371  26.0
3,January,B,9.3  0.4,4.0  0.6,226  5.2,198 7.5
4,February,A,11.9  0.3,5.3  0.2,88.2  4.6, 20.0
5,February,B,11.9  0.3,5.3  0.2, 4.9, 15.6
6,February,A,12.1  0.9,2.3  0.2,66.1  6.2,293  17.9
7,March,B,17.1  0.8,8.5  0.3,190  6.4,189  4.2
8,March,A,16.9  0.2,3.3  0.1,48.4  2.1,234  21.3
9,April,B,0.5,8.60.8, 2.4,4.4
10,April,A,52.1  1.3,11.3  0.4,23.8  0.6,108  7.9
11,May,B,26.1  1.4,9.40.3,1077.8,11710.3
12,May,A,55.2  0.6,11.40.5,22.7  1.5,90.1  4.2
13,June,B, 0.8, 0.3,5.0,91.1  5.1
14,June,A,1.4,11.4  0.4,14.2  0.5,87.1  4.7
