,0,1,2,3,4,5,6,7,8
0,T,No.,THg,,U,,,%PTW12,THQ
1,yp,samp,(ng/g),,(k=2),,,%PTW12,THQ
2,e,le,(ng/g),,,limit1,,,
3,,,,,,,,,0.002
4,,5Bs,0.94,,05,ND,,0.036,5
5,,,,,,,,,0.001
6,,5Bu,0.44,,04,ND,,0.015,1
7,,,,,0.,,,,0.002
8,,2Bp,0.662,,09,ND,,0.034,3
9,,,,,9,,,,3
10,,,,,,,,,0.003
11,,2Bu,0.81,,02,,,0.047,2
12,,,,,0.,,,,0.000
13,,6Bp,0.26,,00,ND,,0.011,
14,,,,,71,,,,78
15,,6Bs,3.05,,0.,ND,,0.18,0.013
16,,6Bs,3.05,,29,,,0.18,
17,,,,,,,,,0.001
18,,6Bu,0.54,,03,ND,,0.028,9
19,,,,,0.,,,,0.000
20,,7Bo,0.231,,02,ND,,0.011,80
21,,,,,1,,,,80
22,,,,,,,,,0.007
23,,7Bs,1.61,,0.,ND,,0.100,
24,,7Bs,1.61,,16,,,0.100,0
25,,,,,,,,,0.002
26,,7Bu,0.55,,04,ND,,0.029,0
27,,,,,0.,,,,0.000
28,-,C1A,0.423,,06,0.42,,0.0005,
29,,C1A,0.423,,8,,,3,037
