,0,1,2,3,4,5,6
0,,Samplea,Co (g kg-1,Cumg kg-1,Mn(mg kg-1),Se (g kg-1),Znmg kg-1
1,,P1,5.18 0.15,1.29  0.10,14.80  0.70,<LOD,12.38  0.53
2,,P2,4.03  0.51,1.75  0.04,6.62  0.07,727.35  121.26,14.0  0.11
3,,P3,9.880.17,2.21  0.08,7.00 0.24,385.69  56.30,13.7  0.56
4,,P4,3.65  0.11,2.37  0.05,6.720.19,676.44  141.64,14.920.83
5,,P5,4.57  0.22,2.050.99,6.79  0.16,174.10  18.20,15.11 0.12
6,,P6,31.02  0.56,1.82  0.02,5.00  0.14,548.16  96.45,8.39  0.14
7,,P7,5.06  0.40,2.00  0.09,5.57  0.40,<LOD,12.63  0.56
8,POLISHED GRAINS,P8,54.56  3.78,2.62  0.38,7.90  0.30,210.58  29.77,12.07 0.13
9,POLISHED GRAINS,P9,29.571.81,1.09  0.04,7.87  0.38,89.72  3.85,16.23  0.23
10,,P10,17.56  0.22,1.00  0.07,7.81  0.35,<LOD,18.931.97
11,,P11,21.35  0.75,1.20  0.09,7.22  0.27,36.07  10.60,17.61  0.47
12,,P12,14.55  1.77,1.21  0.08,7.35  0.31,<LOD,16.77  0.17
13,,P13,6.87  0.45,2.27  0.06,9.08  0.29,<LOD,11.16 0.48
14,,P14,19.52  0.84,1.23  0.56,7.76  0.14,<LOD,19.04  0.65
15,,P15,6.41  0.07,2.18  0.07,12.640.17,<LOD,12.34  0.39
16,,Medianb,9.94,1.83,7.42,231.63,14.44
17,,H1,29.581.97,2.490.09,46.90  3.53,<LOD,22.22  0.16
18,,H2,45.513.15,3.55  0.13,22.74  1.65,388.52  89.64,16.18  0.17
19,,H3,102.593.20,3.040.17,34.870.75,<LOD,17.19  0.51
20,,H4,64.402.70,2.640.18,25.73  1.46,<LOD,20.8  0.06
21,,H5,16.19  0.96,2.11  0.05,25.33  1.35,43.95  37.05,23.99  0.78
22,HUSKED GRAINS,H6,32.45  3.07,1.20  0.08,27.42  1.69,<LOD,23.14  1.64
23,,H7,26.24  0.62,1.23  0.01,9.84  0.16,<LOD,17.67  0.16
24,,H8,36.790.75,1.120.07,21.450.89,<LOD,21.550.19
25,,H9,67.144.22,2.110.10,24.90 1.25,<LOD,21.77  0.10
26,,H10,62.514.15,1.800.59,25.40  1.11,<LOD,21.20  0.37
27,,Medianb,39.92,2.13,25.37,90.80,20.63
28,p value,,<0.001,0.041,<0.001,0.046,<0.001
