,0,1,2,3,4,5,6,7,8,9,10,11
0,Sub-regional,,3-CQA,5-CQA,4-CQA,5-pCoQA,5-FQA,"3,4-diCQA","3,5-diCQA","4,5-diCQA","3,5-diCQA/","4,5-diCQA/"
1,coffee type,,,,,,,,,,"4,5-diCQA","3,4-diCQA"
2,Harar(n=27),mean,3.9,2,6.8,0.70,5.7,2.9,6.3,4.9,1.3,1.7
3,,SD,0.6,2,0.5,0.15,0.7,0.3,0.5,0.3,0.1,0.2
4,,min,3.0,24,5.9,0.39,7.4,2.4,5.2,4.5,1.1,1.2
5,,max,4.8,33,7.7,0.97,7.4,3.4,7.4,5.6,1.5,2.0
6,Benishangul,mean,6.5,33,9.3,0.09,4.5,2.7,4.8,4.1,1.2,1.5
7,n=3,SD,0.2,32,0.4,0.09,0.2,0.2,4.6,0.1,<LOD,0.1
8,,min,6.3,32,8.9,0.55,4.4,2.4,4.6,4.0,1.2,1.5
9,,max,6.7,34,9.7,0.73,4.8,2.8,5.0,4.2,1.2,1.6
10,Finoteselam,mean,0.3,33,0.6,0.70,0.4,0.1,5.3,3.7,0.3,1.4
11,n=3,SD,0.3,1,0.6,0.04,0.4,0.1,0.6,0.2,0.3,0.1
12,,min,5.6,32,7.0,0.65,4.4,2.5,4.6,3.5,1.2,1.3
13,,max,6.2,33,8.1,0.73,5.1,2.6,5.8,3.9,1.7,1.6
14,Sidama SA,SD,0.4,31,5.7,0.73,4.3,0.3,0.9,2.8,2.6,1.7
15,n=10,min,0.4,3,0.6,0.17,0.5,0.3,0.9,0.3,0.4,0.2
16,,min,2.2,27,5.0,0.91,3.6,1.2,5.8,2.4,1.8,1.4
17,,max,3.4,36,7.0,0.91,5.2,2.2,8.5,3.2,2.9,2.1
18,Sidama SB,mean,4.2,32,7.2,0.67,5.7,2.4,6.3,3.7,1.7,1.6
19,n=29),min,3.3,2,0.8,0.13,4.4,1.8,3.6,0.3,0.8,0.3
20,,min,3.3,27,6.1,0.34,4.4,1.8,3.6,3.1,0.8,1.0
21,,max,5.4,36,9.3,0.92,6.5,3.5,9.0,4.3,2.8,2.0
22,Yirgachefe,mean,3.1,32,5.9,0.61,4.8,1.6,8.1,0.2,2.2,2.4
23,n=10,SD,0.3,3,0.4,0.1,0.6,0.2,1.8,0.2,0.5,0.2
24,,min,2.8,29,5.4,0.45,4.2,1.4,5.9,3.4,1.7,2.2
25,,max,3.5,37,6.8,0.76,5.8,2.0,10.7,4.2,3.0,2.6
26,Jimma A,mean,2.5,35,5.6,0.92,4.5,1.2,8.9,2.0,4.5,1.6
27,n=3,SD,0.1,1,0.2,0.88,0.3,0.1,0.7,0.2,0.7,0.2
28,,min,2.4,36,5.5 ,0.88,4.2,1.3,9.5,1.8,4.0,1.4
29,,max,2.6,36,5.8,0.96,4.8,1.3,9.5,2.1,5.3,1.8
30,Jimma B,mean,0.4,32,6.9,0.52,4.2,2.1,5.6,4.1,1.4,2.0
31,n=3,SD,0.4,1,0.4,0.02,0.4,0.3,0.8,0.3,0.1,0.1
32,,min,3.8,31,6.5,0.49,3.8,1.8,4.9,3.8,1.3,1.8
33,,max,4.6,33,7.3,0.53,4.5,2.3,6.4,4.4,1.5,2.1
34,Kaffa,mean,2.6,34,5.7,0.61,4.6,1.6,9.8,2.5,4.2,1.5
35,n=10,SD,0.3,32,5.3,0.12,0.4,1.0,7.9,0.8,1.1,0.3
36,,min,2.2,32,5.3,0.44,5.3,1.0,7.9,1.5,3.2,1.3
37,,max,3.0,36,6.0,0.77,5.3,2.3,13,3.6,6.0,2.1
38,Wollega,mean,2.9,33,5.8,0.85,0.2,1.3,7.0,2.1,3.3,1.7
39,(n=2,SD,0.1,1,0.2,0.11,0.2,0.1,0.1,0.1,0.1,0.2
40,,min,2.8,32,5.6,0.77,3.9,1.3,6.9,2.0,3.2,1.5
41,,max,2.9,34,5.9,0.92,4.2,1.3,7.1,2.2,3.4,1.8
