,0,1,2,3,4,5,6,7,8
0,Eq.1,,,,,,,,1
1,,,,mxKfRb-RxDTBGERy,,mxKfRb-RxDTBGERy,mxKfRb-RxDTBGERy,,
2,Eq.2,,,RIUPAC,,RIUPAC,,,
3,,Kf=,,RDTBGRi+1DTBG,,RDTBGRi+1DTBG,,,
4,,Kf=,,,2,,,,
5,Eq.3,C=D=1,,C=D=1,,,,,
6,,,4,,,,,,
7,Eq.4,y=C.M,y=C.M,,,,,,
8,Eq.5,,,D=1()iWBR,,,,,
9,,,4,,,,,,
10,Associated equations:,Associated equations:,,,,,,,
11,Eq.1,,,Iraw,,,,,
12,Eq.2,I=Iraw-IBG,I=Iraw-IBG,I=Iraw-IBG,,,,,
13,Parameter,,,,,,Index,,
14,C,Amount content mol g-1,,Amount content mol g-1,,,,Sample solution,
15,m,Mass g,,,,,b,Blend solution,
16,R,Isotope ratio,Isotope ratio,Isotope ratio,,,proc_blank,Procedural blank,
17,RiRi+1,Measured isotope ratio,,Measured isotope ratio,,,y,Spike solution,
18,Kf,Mass discrimination correction,,Mass discrimination correction,,Mass discrimination correction,DT,Correction for dead time,
19,,term,,,,,,,
20,M, Molar mass g mol-1,, Molar mass g mol-1,,,BG,Correction for,
21,,,,,,,,instrumental,
22,,,,,,,,background,
23,Y,,,,,,i,Replicate,
24,8,Unity multiplicative factors,,Unity multiplicative factors,,,raw,No corrected intensity,
25,,carrying uncertainty,,carrying uncertainty,,,,,
26,,associated to corrections for,,associated to corrections for,,associated to corrections for,,,
27,,various effects,various effects,various effects,,,,,
28,T,Dead time s,Dead time s,Dead time s,,,WBR,Within bottle,
29,,,,,,,,repeatability,
30,1,Measured intensity counts -1,,Measured intensity counts -1,,Measured intensity counts -1,,,
31,W,Moisture content of sample,,Moisture content of sample,,,,,
32,,(%),,,,,,,
