,0,1,2,3,4,5,6
0,,107,21.7,29.3,5,35.7,
1,,140,23.4,25.2,7,50,
2,RM430,173,26.8,36.4,5,35.7,14
3,,140+173,20.6,29.2,2,14.3,
4,,275,19.8,88.6,11,78.6,14
5,RM437,280,33.9,25.2,3,21.4,14
6,,140-145,26.6,27.8,8,72.7,
7,RM31,,26.6,27.8,,72.7,11
8,,146-150,17.4,27.0,3,27.3,11
9,,133,22.4,30.6,,38.5,
10,RM402,140,24.9,26.4,7,53.9,13
11,,133+140,19.1,26.5,1,7.7,
12,,211,14.1,25.9,1,10,
13,,225,31.5,25.8,2,20,
14,RM3412,235-240,23.2,30.9,3,30,10
15,,241-245,29.9,26.6,3,30,
16,,211+235,19.1,26.5,1,10,
17,,140-145,29.0,28.1,6,60,
18,RM434,146-150,18.1,25.7,1,10,10
19,,156,17.4,27.0,3,30,
20,RM211,145,23.0,27.1,6,100,6
21,,100+140,19.4,26.5,2,16.7,
22,,140,24.8,30.6,1,8.3,
23,,100+145,24.4,35.1,1,8.3,
24,RM335,100+150,22.8,31.2,2,16.7,12
25,,100+160,33.3,22.9,3,25,
26,,140+160,19.0,28.7,1,8.3,
27,,100+140+15,20.5,29.2,2,16.7,
